Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,552,Maj-NL,San Diego,46,139,125,16,29,5,0,2,11,4,0,27,6,2,2,4,1,2,0.232,0.285,0.32,0.605,682928
Jos\xc3\xa9 Abreu,35,551,Maj-AL,Chicago,101,441,387,56,116,27,0,13,52,47,1,66,5,0,2,9,0,0,0.3,0.381,0.47,0.851,547989
Ronald Acuna Jr.,24,551,Maj-NL,Atlanta,68,311,266,41,69,11,0,8,24,33,1,73,9,0,3,2,22,7,0.259,0.357,0.391,0.748,660670
Willy Adames,26,551,Maj-NL,Milwaukee,81,355,320,54,71,16,0,21,57,31,0,97,1,0,3,8,3,2,0.222,0.29,0.469,0.759,642715
Riley Adams,26,586,Maj-NL,Washington,27,88,78,8,15,1,0,3,5,9,0,26,1,0,0,1,0,1,0.192,0.284,0.321,0.605,656180
Jo Adell,23,551,Maj-AL,Los Angeles,39,135,126,7,29,6,0,3,13,7,0,46,2,0,0,4,3,1,0.23,0.282,0.349,0.631,666176
Ehire Adrianza,32,553,Maj-NL,Washington,31,94,84,5,15,2,0,0,7,8,0,22,1,0,1,2,1,0,0.179,0.255,0.202,0.458,501303
Jes\xc3\xbas Aguilar,32,551,Maj-NL,Miami,95,393,359,33,87,16,0,12,43,22,0,90,3,0,5,8,1,0,0.242,0.288,0.387,0.675,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,551,Maj-NL,Los Angeles,47,105,104,12,27,6,1,2,12,1,0,19,0,0,0,3,0,0,0.26,0.267,0.394,0.661,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
Sergio Alc\xc3\xa1ntara,25,551,Maj-NL,"Arizona,San Diego",60,133,124,14,25,3,1,3,15,5,0,34,0,2,2,3,0,2,0.202,0.229,0.315,0.544,642727
Jorge Alfaro,29,551,Maj-NL,San Diego,63,227,213,23,58,13,0,7,36,10,0,79,1,0,3,3,1,0,0.272,0.304,0.432,0.736,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,551,Maj-NL,Pittsburgh,7,26,26,2,3,1,0,0,1,0,0,10,0,0,0,1,1,0,0.115,0.115,0.154,0.269,656185
