Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,552,Maj-NL,San Diego,46,139,125,16,29,5,0,2,11,4,0,27,6,2,2,4,1,2,0.232,0.285,0.32,0.605,682928
Jos\xc3\xa9 Abreu,35,549,Maj-AL,Chicago,103,449,394,58,119,27,0,14,55,48,1,67,5,0,2,10,0,0,0.302,0.383,0.477,0.86,547989
Ronald Acuna Jr.,24,549,Maj-NL,Atlanta,70,319,273,42,70,11,0,9,26,34,1,75,9,0,3,3,22,7,0.256,0.354,0.396,0.75,660670
Willy Adames,26,549,Maj-NL,Milwaukee,83,365,330,55,74,17,0,21,61,31,0,98,1,0,3,8,3,2,0.224,0.29,0.467,0.757,642715
Riley Adams,26,586,Maj-NL,Washington,27,88,78,8,15,1,0,3,5,9,0,26,1,0,0,1,0,1,0.192,0.284,0.321,0.605,656180
Jo Adell,23,549,Maj-AL,Los Angeles,41,141,132,8,30,6,0,4,14,7,0,48,2,0,0,4,3,1,0.227,0.277,0.364,0.64,666176
Ehire Adrianza,32,553,Maj-NL,Washington,31,94,84,5,15,2,0,0,7,8,0,22,1,0,1,2,1,0,0.179,0.255,0.202,0.458,501303
Jes\xc3\xbas Aguilar,32,550,Maj-NL,Miami,96,397,362,34,88,16,0,13,44,23,1,90,3,0,5,8,1,0,0.243,0.29,0.395,0.685,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,551,Maj-NL,Los Angeles,47,105,104,12,27,6,1,2,12,1,0,19,0,0,0,3,0,0,0.26,0.267,0.394,0.661,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
Sergio Alc\xc3\xa1ntara,25,551,Maj-NL,"Arizona,San Diego",60,133,124,14,25,3,1,3,15,5,0,34,0,2,2,3,0,2,0.202,0.229,0.315,0.544,642727
Jorge Alfaro,29,550,Maj-NL,San Diego,64,231,217,24,59,13,0,7,36,10,0,80,1,0,3,3,1,0,0.272,0.303,0.429,0.732,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,549,Maj-NL,Pittsburgh,9,31,30,4,4,1,0,0,1,1,0,10,0,0,0,2,1,0,0.133,0.161,0.167,0.328,656185
Nick Allen,23,549,Maj-AL,Oakland,47,139,127,13,25,7,0,1,7,10,0,26,1,1,0,2,1,2,0.197,0.261,0.276,0.537,669397
Albert Almora,28,550,Maj-NL,Cincinnati,51,186,178,19,42,8,1,5,28,5,0,36,1,1,1,7,3,2,0.236,0.26,0.376,0.636,546991
Pete Alonso,27,549,Maj-NL,New York,104,447,388,61,108,20,0,29,91,41,9,87,10,0,8,11,2,1,0.278,0.356,0.554,0.91,624413
Jos\xc3\xa9 Altuve,32,549,Maj-AL,Houston,90,391,343,60,98,22,0,19,37,40,1,57,7,0,1,9,9,1,0.286,0.371,0.516,0.887,514888
Jos\xc3\xa9 Alvarado,27,597,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621237
Eddy Alvarez,32,585,Maj-NL,Los Angeles,14,27,25,1,4,0,0,0,3,0,0,9,0,1,1,1,1,0,0.16,0.154,0.16,0.314,657193
Yordan \xc3\x81lvarez,25,549,Maj-AL,Houston,90,376,312,68,95,15,2,30,72,57,7,70,3,0,4,7,1,1,0.305,0.412,0.654,1.066,670541
Brian Anderson,29,561,Maj-NL,Miami,54,205,180,26,46,11,1,3,12,22,1,58,3,0,0,3,1,0,0.256,0.346,0.378,0.724,605119
Tim Anderson,29,549,Maj-AL,Chicago,77,343,324,50,100,13,0,6,25,14,1,52,5,0,0,10,13,0,0.309,0.347,0.404,0.751,641313
Elvis Andrus,33,550,Maj-AL,Oakland,97,359,329,38,79,23,0,7,28,29,0,56,1,0,0,9,6,3,0.24,0.304,0.374,0.678,462101
