Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,538,Maj-NL,"San Diego,Washington",47,143,129,16,29,5,0,2,11,4,0,28,6,2,2,4,1,2,0.225,0.277,0.31,0.587,682928
Jos\xc3\xa9 Abreu,35,538,Maj-AL,Chicago,114,494,436,64,132,28,0,14,56,50,2,79,5,0,3,12,0,0,0.303,0.379,0.463,0.842,547989
Ronald Acuna Jr.,24,538,Maj-NL,Atlanta,81,364,316,51,88,16,0,10,32,36,2,83,9,0,3,4,25,7,0.279,0.365,0.424,0.79,660670
Willy Adames,26,538,Maj-NL,Milwaukee,92,405,368,57,82,17,0,22,64,33,0,111,1,0,3,8,4,2,0.223,0.286,0.448,0.735,642715
Riley Adams,26,586,Maj-NL,Washington,27,88,78,8,15,1,0,3,5,9,0,26,1,0,0,1,0,1,0.192,0.284,0.321,0.605,656180
Jo Adell,23,538,Maj-AL,Los Angeles,52,174,163,13,37,9,0,4,15,9,0,62,2,0,0,4,3,2,0.227,0.276,0.356,0.632,666176
Ehire Adrianza,32,544,Maj-NL,"Atlanta,Washington",34,100,89,7,16,3,0,0,7,9,0,24,1,0,1,2,1,0,0.18,0.26,0.214,0.474,501303
Jes\xc3\xbas Aguilar,32,538,Maj-NL,Miami,106,431,392,36,93,17,0,15,47,26,1,99,3,0,5,8,1,0,0.237,0.286,0.395,0.682,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,540,Maj-NL,Los Angeles,52,115,114,12,28,7,1,2,14,1,0,19,0,0,0,3,0,0,0.246,0.252,0.377,0.629,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
Sergio Alc\xc3\xa1ntara,25,538,Maj-NL,"Arizona,San Diego",66,145,132,16,28,3,1,3,16,7,0,34,1,2,3,3,0,2,0.212,0.252,0.318,0.57,642727
Jorge Alfaro,29,539,Maj-NL,San Diego,67,240,225,25,60,13,0,7,36,10,0,83,2,0,3,3,1,0,0.267,0.3,0.418,0.718,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,539,Maj-NL,Pittsburgh,19,65,60,8,11,3,0,1,5,4,0,21,1,0,0,2,4,0,0.183,0.246,0.283,0.53,656185
Nick Allen,23,538,Maj-AL,Oakland,56,169,154,17,33,7,0,3,9,13,0,33,1,1,0,2,1,2,0.214,0.28,0.318,0.598,669397
Albert Almora,28,538,Maj-NL,Cincinnati,60,219,203,24,46,10,1,5,29,13,0,43,1,1,1,9,3,2,0.227,0.275,0.36,0.635,546991
Pete Alonso,27,538,Maj-NL,New York,115,492,427,66,119,22,0,29,97,47,13,98,10,0,8,12,2,1,0.279,0.358,0.534,0.892,624413
Jos\xc3\xa9 Altuve,32,538,Maj-AL,Houston,100,429,375,64,105,26,0,19,41,46,1,61,7,0,1,10,10,1,0.28,0.368,0.501,0.87,514888
Jos\xc3\xa9 Alvarado,27,597,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621237
Eddy Alvarez,32,585,Maj-NL,Los Angeles,14,27,25,1,4,0,0,0,3,0,0,9,0,1,1,1,1,0,0.16,0.154,0.16,0.314,657193
