Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,552,Maj-NL,San Diego,46,139,125,16,29,5,0,2,11,4,0,27,6,2,2,4,1,2,0.232,0.285,0.32,0.605,682928
Jos\xc3\xa9 Abreu,35,548,Maj-AL,Chicago,104,453,398,58,119,27,0,14,55,48,1,68,5,0,2,10,0,0,0.299,0.38,0.472,0.852,547989
Ronald Acuna Jr.,24,548,Maj-NL,Atlanta,71,324,278,43,74,11,0,9,26,34,1,75,9,0,3,3,23,7,0.266,0.361,0.403,0.764,660670
Willy Adames,26,548,Maj-NL,Milwaukee,84,370,335,55,74,17,0,21,61,31,0,99,1,0,3,8,3,2,0.221,0.287,0.46,0.746,642715
Riley Adams,26,586,Maj-NL,Washington,27,88,78,8,15,1,0,3,5,9,0,26,1,0,0,1,0,1,0.192,0.284,0.321,0.605,656180
Jo Adell,23,548,Maj-AL,Los Angeles,42,144,134,8,31,6,0,4,15,8,0,48,2,0,0,4,3,1,0.231,0.285,0.366,0.65,666176
Ehire Adrianza,32,553,Maj-NL,Washington,31,94,84,5,15,2,0,0,7,8,0,22,1,0,1,2,1,0,0.179,0.255,0.202,0.458,501303
Jes\xc3\xbas Aguilar,32,548,Maj-NL,Miami,97,401,365,34,88,16,0,13,44,23,1,92,3,0,5,8,1,0,0.241,0.288,0.392,0.68,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,548,Maj-NL,Los Angeles,48,109,108,12,28,7,1,2,14,1,0,19,0,0,0,3,0,0,0.259,0.266,0.398,0.664,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
Sergio Alc\xc3\xa1ntara,25,551,Maj-NL,"Arizona,San Diego",60,133,124,14,25,3,1,3,15,5,0,34,0,2,2,3,0,2,0.202,0.229,0.315,0.544,642727
Jorge Alfaro,29,548,Maj-NL,San Diego,65,234,220,24,59,13,0,7,36,10,0,82,1,0,3,3,1,0,0.268,0.299,0.423,0.722,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,548,Maj-NL,Pittsburgh,10,32,31,4,4,1,0,0,1,1,0,10,0,0,0,2,1,0,0.129,0.156,0.161,0.318,656185
