Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,516,Maj-NL,"San Diego,Washington",66,212,195,23,44,6,1,2,16,5,0,41,8,2,2,4,2,4,0.226,0.271,0.297,0.569,682928
Jos\xc3\xa9 Abreu,35,516,Maj-AL,Chicago,134,581,514,73,159,32,0,14,63,56,2,96,8,0,3,14,0,0,0.309,0.384,0.453,0.837,547989
Ronald Acuna Jr.,24,516,Maj-NL,Atlanta,97,438,379,60,104,20,0,11,38,47,2,103,9,0,3,6,25,10,0.274,0.365,0.414,0.78,660670
Willy Adames,26,516,Maj-NL,Milwaukee,113,501,457,70,106,24,0,26,79,39,0,132,1,0,4,10,5,2,0.232,0.291,0.455,0.747,642715
Riley Adams,26,521,Maj-NL,Washington,30,98,88,8,16,1,0,3,6,9,0,30,1,0,0,1,0,1,0.182,0.265,0.296,0.561,656180
Jo Adell,23,516,Maj-AL,Los Angeles,69,228,213,17,47,10,1,7,21,10,0,85,3,0,1,6,4,2,0.221,0.264,0.376,0.64,666176
Ehire Adrianza,32,529,Maj-NL,"Atlanta,Washington",35,101,90,7,16,3,0,0,7,9,0,24,1,0,1,2,1,0,0.178,0.257,0.211,0.469,501303
Jes\xc3\xbas Aguilar,32,517,"Maj-AL,Maj-NL","Baltimore,Miami",117,468,427,37,99,18,0,15,49,27,1,110,4,0,5,8,1,0,0.232,0.281,0.379,0.66,542583
Ryan Aguilar,27,517,Maj-AL,Los Angeles,7,26,22,2,3,1,0,0,2,2,0,14,1,0,1,0,0,0,0.136,0.231,0.182,0.413,666922
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,519,Maj-NL,Los Angeles,62,137,135,12,32,8,2,2,14,2,0,23,0,0,0,4,0,1,0.237,0.248,0.37,0.619,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
Sergio Alc\xc3\xa1ntara,25,516,Maj-NL,"Arizona,San Diego",73,169,154,20,33,6,1,4,19,9,0,41,1,2,3,3,0,2,0.214,0.258,0.344,0.602,642727
Jorge Alfaro,29,516,Maj-NL,San Diego,73,258,242,25,61,13,0,7,38,10,0,92,3,0,3,5,1,0,0.252,0.287,0.393,0.679,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,518,Maj-NL,Pittsburgh,33,102,89,11,16,3,0,1,6,9,0,28,2,2,0,2,7,1,0.18,0.27,0.247,0.517,656185
Nick Allen,23,516,Maj-AL,Oakland,75,239,220,22,46,10,0,3,12,14,0,45,1,4,0,5,1,2,0.209,0.26,0.296,0.555,669397
Albert Almora,28,516,Maj-NL,Cincinnati,64,235,215,26,48,10,1,5,29,17,0,46,1,1,1,9,3,2,0.223,0.282,0.349,0.631,546991
Pete Alonso,27,516,Maj-NL,New York,135,576,504,74,133,23,0,32,106,54,14,112,10,0,8,16,3,1,0.264,0.342,0.5,0.842,624413
