Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,571,Maj-NL,San Diego,40,128,116,15,27,5,0,2,11,4,0,25,4,2,2,4,1,2,0.233,0.278,0.328,0.605,682928
Jos\xc3\xa9 Abreu,35,571,Maj-AL,Chicago,86,376,331,50,99,24,0,11,43,41,1,58,3,0,1,7,0,0,0.299,0.38,0.471,0.852,547989
Ronald Acuna Jr.,24,571,Maj-NL,Atlanta,56,256,218,36,60,10,0,8,22,27,1,62,8,0,3,2,18,6,0.275,0.371,0.431,0.802,660670
Willy Adames,26,571,Maj-NL,Milwaukee,67,288,261,46,56,14,0,18,49,26,0,78,1,0,0,8,2,1,0.215,0.288,0.475,0.763,642715
Riley Adams,26,586,Maj-NL,Washington,27,88,78,8,15,1,0,3,5,9,0,26,1,0,0,1,0,1,0.192,0.284,0.321,0.605,656180
Jo Adell,23,571,Maj-AL,Los Angeles,26,92,89,5,23,5,0,3,11,3,0,32,0,0,0,4,2,1,0.258,0.283,0.416,0.698,666176
Ehire Adrianza,32,571,Maj-NL,Washington,23,70,63,3,12,2,0,0,3,6,0,18,0,0,1,1,1,0,0.191,0.257,0.222,0.479,501303
Jes\xc3\xbas Aguilar,32,571,Maj-NL,Miami,79,332,302,31,75,14,0,11,37,19,0,77,3,0,4,8,1,0,0.248,0.296,0.404,0.7,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,571,Maj-NL,Los Angeles,40,84,83,9,19,4,0,2,6,1,0,16,0,0,0,3,0,0,0.229,0.238,0.349,0.588,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
