Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,667,Maj-NL,San Diego,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,682928
Jos\xc3\xa9 Abreu,35,667,Maj-AL,Chicago,1,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.25,0.0,0.25,547989
Willy Adames,26,668,Maj-NL,Milwaukee,1,5,5,0,2,1,0,0,1,0,0,2,0,0,0,1,0,0,0.4,0.4,0.6,1.0,642715
Jo Adell,23,667,Maj-AL,Los Angeles,2,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,666176
Jes\xc3\xbas Aguilar,32,667,Maj-NL,Miami,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,542583
Ozzie Albies,25,667,Maj-NL,Atlanta,2,9,8,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0.125,0.222,0.125,0.347,645277
Sergio Alc\xc3\xa1ntara,25,667,Maj-NL,Arizona,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,642727
Jorge Alfaro,29,667,Maj-NL,San Diego,1,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.75,1.25,595751
Pete Alonso,27,667,Maj-NL,New York,2,10,9,2,3,1,0,0,0,0,0,2,1,0,0,1,0,0,0.333,0.4,0.444,0.844,624413
Jos\xc3\xa9 Altuve,32,667,Maj-AL,Houston,2,9,8,1,1,0,0,1,2,1,0,5,0,0,0,0,1,0,0.125,0.222,0.5,0.722,514888
Yordan \xc3\x81lvarez,25,667,Maj-AL,Houston,2,9,7,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0.286,0.444,0.857,1.302,670541
Brian Anderson,29,667,Maj-NL,Miami,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605119
Elvis Andrus,33,667,Maj-AL,Oakland,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,462101
Aristides Aquino,28,668,Maj-NL,Cincinnati,1,5,5,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0.2,0.2,0.4,606157
Jonathan Ara\xc3\xbaz,23,667,Maj-AL,Boston,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,660620
Orlando Arcia,27,667,Maj-NL,Atlanta,1,4,3,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0.333,0.25,0.333,0.583,606115
Nolan Arenado,31,668,Maj-NL,St. Louis,1,5,4,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0.25,0.4,1.0,1.4,571448
Randy Arozarena,27,667,Maj-AL,Tampa Bay,1,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,668227
