Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,552,Maj-NL,San Diego,46,139,125,16,29,5,0,2,11,4,0,27,6,2,2,4,1,2,0.232,0.285,0.32,0.605,682928
Jos\xc3\xa9 Abreu,35,550,Maj-AL,Chicago,102,445,391,57,118,27,0,14,55,47,1,67,5,0,2,9,0,0,0.302,0.382,0.478,0.86,547989
Ronald Acuna Jr.,24,550,Maj-NL,Atlanta,69,315,269,41,69,11,0,8,24,34,1,73,9,0,3,3,22,7,0.257,0.356,0.387,0.742,660670
Willy Adames,26,550,Maj-NL,Milwaukee,82,360,325,55,73,17,0,21,61,31,0,97,1,0,3,8,3,2,0.225,0.292,0.471,0.763,642715
Riley Adams,26,586,Maj-NL,Washington,27,88,78,8,15,1,0,3,5,9,0,26,1,0,0,1,0,1,0.192,0.284,0.321,0.605,656180
Jo Adell,23,550,Maj-AL,Los Angeles,40,137,128,7,29,6,0,3,13,7,0,47,2,0,0,4,3,1,0.227,0.277,0.344,0.621,666176
Ehire Adrianza,32,553,Maj-NL,Washington,31,94,84,5,15,2,0,0,7,8,0,22,1,0,1,2,1,0,0.179,0.255,0.202,0.458,501303
Jes\xc3\xbas Aguilar,32,550,Maj-NL,Miami,96,397,362,34,88,16,0,13,44,23,1,90,3,0,5,8,1,0,0.243,0.29,0.395,0.685,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,551,Maj-NL,Los Angeles,47,105,104,12,27,6,1,2,12,1,0,19,0,0,0,3,0,0,0.26,0.267,0.394,0.661,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
Sergio Alc\xc3\xa1ntara,25,551,Maj-NL,"Arizona,San Diego",60,133,124,14,25,3,1,3,15,5,0,34,0,2,2,3,0,2,0.202,0.229,0.315,0.544,642727
Jorge Alfaro,29,550,Maj-NL,San Diego,64,231,217,24,59,13,0,7,36,10,0,80,1,0,3,3,1,0,0.272,0.303,0.429,0.732,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,550,Maj-NL,Pittsburgh,8,27,27,2,3,1,0,0,1,0,0,10,0,0,0,1,1,0,0.111,0.111,0.148,0.259,656185
Nick Allen,23,551,Maj-AL,Oakland,46,135,124,12,24,6,0,1,7,9,0,26,1,1,0,2,1,2,0.194,0.254,0.266,0.52,669397
Albert Almora,28,550,Maj-NL,Cincinnati,51,186,178,19,42,8,1,5,28,5,0,36,1,1,1,7,3,2,0.236,0.26,0.376,0.636,546991
Pete Alonso,27,550,Maj-NL,New York,103,443,384,60,106,20,0,28,88,41,9,87,10,0,8,11,2,1,0.276,0.354,0.547,0.901,624413
Jos\xc3\xa9 Altuve,32,550,Maj-AL,Houston,89,386,339,60,96,21,0,19,37,39,1,57,7,0,1,9,9,1,0.283,0.368,0.513,0.881,514888
Jos\xc3\xa9 Alvarado,27,597,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621237
Eddy Alvarez,32,585,Maj-NL,Los Angeles,14,27,25,1,4,0,0,0,3,0,0,9,0,1,1,1,1,0,0.16,0.154,0.16,0.314,657193
Yordan \xc3\x81lvarez,25,550,Maj-AL,Houston,89,372,310,67,94,15,2,30,72,55,7,69,3,0,4,7,1,1,0.303,0.409,0.655,1.063,670541
Brian Anderson,29,561,Maj-NL,Miami,54,205,180,26,46,11,1,3,12,22,1,58,3,0,0,3,1,0,0.256,0.346,0.378,0.724,605119
Tim Anderson,29,550,Maj-AL,Chicago,76,338,319,50,100,13,0,6,25,14,1,49,5,0,0,10,13,0,0.314,0.352,0.411,0.763,641313
Elvis Andrus,33,550,Maj-AL,Oakland,97,359,329,38,79,23,0,7,28,29,0,56,1,0,0,9,6,3,0.24,0.304,0.374,0.678,462101
Miguel And\xc3\xbajar,27,582,Maj-AL,New York,14,52,49,7,12,2,0,0,4,2,0,8,0,0,1,0,3,0,0.245,0.269,0.286,0.555,609280
Aristides Aquino,28,550,Maj-NL,Cincinnati,33,97,94,10,17,4,0,3,9,3,0,44,0,0,0,0,2,1,0.181,0.206,0.319,0.525,606157
Jonathan Aranda,24,570,Maj-AL,Tampa Bay,7,16,16,1,6,1,0,0,2,0,0,3,0,0,0,0,0,0,0.375,0.375,0.438,0.813,666018
Jonathan Ara\xc3\xbaz,23,559,Maj-AL,"Baltimore,Boston",15,41,38,3,5,0,0,1,5,1,0,12,0,1,1,0,0,0,0.132,0.15,0.211,0.361,660620
Orlando Arcia,27,550,Maj-NL,Atlanta,52,178,158,17,39,5,0,7,25,17,0,41,1,0,2,6,0,0,0.247,0.32,0.411,0.732,606115
Nolan Arenado,31,551,Maj-NL,St. Louis,95,401,359,46,105,24,1,20,61,35,2,51,4,0,3,10,2,3,0.293,0.359,0.532,0.891,571448
Gabriel Arias,22,580,Maj-AL,Cleveland,6,20,19,2,2,0,0,0,1,1,0,8,0,0,0,0,0,0,0.105,0.15,0.105,0.255,672356
Randy Arozarena,27,550,Maj-AL,Tampa Bay,100,417,382,44,96,22,2,12,47,27,2,106,7,0,1,14,20,8,0.251,0.312,0.414,0.725,668227
Luis Arr\xc3\xa1ez,25,551,Maj-AL,Minnesota,93,387,346,57,114,16,1,6,34,38,2,32,2,0,1,3,2,3,0.33,0.398,0.434,0.831,650333
Christian Arroyo,27,550,Maj-AL,Boston,47,146,133,16,33,5,1,4,13,8,0,20,3,1,1,2,3,0,0.248,0.303,0.391,0.694,624414
Willians Astudillo,30,557,Maj-NL,Miami,21,55,54,5,13,0,0,1,4,1,0,3,0,0,0,2,1,0,0.241,0.255,0.296,0.551,553902
Jos\xc3\xa9 Azocar,26,551,Maj-NL,San Diego,71,143,133,13,31,6,3,0,8,9,0,32,0,0,1,3,3,5,0.233,0.28,0.323,0.603,640492
Akil Baddoo,23,551,Maj-AL,Detroit,30,92,84,7,12,1,0,1,5,8,0,26,0,0,0,1,1,2,0.143,0.217,0.191,0.408,668731
Harrison Bader,28,588,Maj-NL,St. Louis,72,264,246,35,63,7,3,5,21,13,0,47,4,0,1,4,15,2,0.256,0.303,0.37,0.673,664056
Javier B\xc3\xa1ez,29,550,Maj-AL,Detroit,91,373,348,38,77,21,2,10,40,18,0,89,4,0,3,10,4,1,0.221,0.265,0.379,0.645,595879
Rylan Bannon,26,629,Maj-AL,Baltimore,4,15,14,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0.143,0.2,0.143,0.343,676625
Austin Barnes,32,550,Maj-NL,Los Angeles,41,135,113,20,20,4,0,4,15,18,0,23,3,0,1,4,2,1,0.177,0.304,0.319,0.622,605131
Tucker Barnhart,31,550,Maj-AL,Detroit,66,204,188,8,38,6,0,0,11,15,0,59,1,0,0,5,0,0,0.202,0.265,0.234,0.499,571466
Luis Barrera,26,595,Maj-AL,Oakland,32,85,77,3,18,5,0,1,7,6,0,17,1,0,1,2,3,0,0.234,0.294,0.338,0.632,642456
Tres Barrera,27,553,Maj-NL,Washington,9,22,20,0,3,0,0,0,2,2,0,6,0,0,0,1,0,0,0.15,0.227,0.15,0.377,668663
Jos\xc3\xa9 Barrero,24,550,Maj-NL,Cincinnati,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676480
Joey Bart,25,550,Maj-NL,San Francisco,59,177,156,21,32,3,0,8,16,18,0,72,3,0,0,2,2,1,0.205,0.299,0.378,0.678,663698
Anthony Bass,34,627,Maj-NL,Miami,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,542914
Matthew Batten,27,550,Maj-NL,San Diego,13,20,17,0,2,1,0,0,1,2,0,5,1,0,0,0,0,0,0.118,0.25,0.177,0.427,676946
Matt Beaty,29,638,Maj-NL,San Diego,16,40,37,6,4,1,1,0,1,2,0,6,1,0,0,3,0,0,0.108,0.175,0.189,0.364,607461
Tim Beckham,32,551,Maj-AL,Minnesota,3,8,8,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.125,0.125,0.125,0.25,542921
Seth Beer,25,550,Maj-NL,Arizona,30,102,90,4,17,3,0,1,9,8,1,28,3,0,1,3,0,0,0.189,0.275,0.256,0.53,666179
