Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,498,Maj-NL,"San Diego,Washington",80,264,246,28,57,10,2,2,19,5,0,46,9,2,2,5,3,4,0.232,0.271,0.313,0.584,682928
Jos\xc3\xa9 Abreu,35,498,Maj-AL,Chicago,150,652,578,84,176,36,0,15,73,60,2,108,10,0,4,18,0,0,0.305,0.377,0.445,0.822,547989
Ronald Acuna Jr.,24,501,Maj-NL,Atlanta,110,495,433,66,117,24,0,13,46,49,2,116,10,0,3,8,28,11,0.27,0.356,0.416,0.771,660670
Willy Adames,26,498,Maj-NL,Milwaukee,130,576,522,83,127,31,0,31,96,49,3,150,1,0,4,11,8,2,0.243,0.307,0.481,0.788,642715
Riley Adams,26,498,Maj-NL,Washington,42,137,126,12,23,4,0,4,8,10,0,38,1,0,0,2,0,1,0.183,0.248,0.31,0.558,656180
Jo Adell,23,500,Maj-AL,Los Angeles,79,253,238,19,53,11,1,7,22,10,0,94,3,0,1,6,4,2,0.223,0.262,0.366,0.627,666176
Ehire Adrianza,32,509,Maj-NL,"Atlanta,Washington",36,105,92,8,16,3,0,0,7,11,0,24,1,0,1,2,1,0,0.174,0.267,0.207,0.473,501303
Jes\xc3\xbas Aguilar,32,499,"Maj-AL,Maj-NL","Baltimore,Miami",125,496,453,38,105,18,0,16,51,28,1,117,4,0,5,8,1,0,0.232,0.28,0.378,0.657,542583
Ryan Aguilar,27,517,Maj-AL,Los Angeles,7,26,22,2,3,1,0,0,2,2,0,14,1,0,1,0,0,0,0.136,0.231,0.182,0.413,666922
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,499,Maj-NL,Los Angeles,68,153,151,13,34,8,2,2,14,2,0,25,0,0,0,7,0,1,0.225,0.235,0.344,0.58,593643
Ozzie Albies,25,505,Maj-NL,Atlanta,64,269,247,36,61,16,0,8,35,16,0,47,2,0,4,0,3,5,0.247,0.294,0.409,0.703,645277
Sergio Alc\xc3\xa1ntara,25,499,Maj-NL,"Arizona,San Diego",86,200,184,24,40,6,1,5,22,10,0,52,1,2,3,4,0,2,0.217,0.258,0.342,0.6,642727
Jorge Alfaro,29,499,Maj-NL,San Diego,78,270,253,25,63,14,0,7,39,10,0,97,4,0,3,5,1,0,0.249,0.285,0.387,0.673,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,498,Maj-NL,Pittsburgh,46,134,118,17,22,4,0,2,8,10,0,42,2,3,1,2,8,2,0.186,0.26,0.271,0.531,656185
Nick Allen,23,498,Maj-AL,Oakland,91,293,269,28,56,11,0,3,14,17,0,62,1,6,0,5,3,2,0.208,0.258,0.283,0.54,669397
Abraham Almonte,33,498,Maj-AL,Boston,8,14,13,5,4,1,0,0,1,1,0,4,0,0,0,1,0,0,0.308,0.357,0.385,0.742,501659
Albert Almora,28,516,Maj-NL,Cincinnati,64,235,215,26,48,10,1,5,29,17,0,46,1,1,1,9,3,2,0.223,0.282,0.349,0.631,546991
Pete Alonso,27,498,Maj-NL,New York,152,652,569,87,151,25,0,38,123,62,16,123,12,0,9,16,5,1,0.265,0.345,0.51,0.855,624413
Jos\xc3\xa9 Altuve,32,498,Maj-AL,Houston,133,576,502,95,149,34,0,26,55,63,2,85,10,0,1,13,18,1,0.297,0.385,0.52,0.905,514888
Jos\xc3\xa9 Alvarado,27,597,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621237
Eddy Alvarez,32,585,Maj-NL,Los Angeles,14,27,25,1,4,0,0,0,3,0,0,9,0,1,1,1,1,0,0.16,0.154,0.16,0.314,657193
Yordan \xc3\x81lvarez,25,498,Maj-AL,Houston,127,531,442,92,134,24,2,37,95,77,9,98,6,0,6,12,1,1,0.303,0.409,0.618,1.026,670541
Brian Anderson,29,498,Maj-NL,Miami,91,352,309,39,70,14,1,8,27,35,2,91,7,0,1,6,1,0,0.227,0.318,0.356,0.674,605119
Tim Anderson,29,547,Maj-AL,Chicago,79,351,332,50,100,13,0,6,25,14,1,55,5,0,0,10,13,0,0.301,0.339,0.395,0.734,641313
Tyler Anderson,32,548,Maj-NL,Los Angeles,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542881
Elvis Andrus,33,498,Maj-AL,"Chicago,Oakland",139,534,494,62,126,31,0,14,52,38,0,86,2,0,0,11,15,4,0.255,0.311,0.403,0.714,462101
Miguel And\xc3\xbajar,27,505,Maj-AL,New York,27,100,96,9,22,2,0,1,8,3,0,22,0,0,1,0,4,0,0.229,0.25,0.281,0.531,609280
Aristides Aquino,28,498,Maj-NL,Cincinnati,75,258,243,23,48,12,0,9,29,15,0,96,0,0,0,1,2,3,0.198,0.244,0.358,0.602,606157
Jonathan Aranda,24,498,Maj-AL,Tampa Bay,23,69,60,10,15,4,0,2,6,8,1,15,1,0,0,0,0,0,0.25,0.348,0.417,0.765,666018
Jonathan Ara\xc3\xbaz,23,559,Maj-AL,"Baltimore,Boston",15,41,38,3,5,0,0,1,5,1,0,12,0,1,1,0,0,0,0.132,0.15,0.211,0.361,660620
Orlando Arcia,27,498,Maj-NL,Atlanta,57,200,177,21,43,7,0,7,26,19,0,44,2,0,2,7,0,0,0.243,0.32,0.401,0.721,606115
Nolan Arenado,31,498,Maj-NL,St. Louis,142,599,539,71,159,41,1,30,100,49,3,70,7,0,4,15,5,3,0.295,0.359,0.542,0.901,571448
Gabriel Arias,22,580,Maj-AL,Cleveland,6,20,19,2,2,0,0,0,1,1,0,8,0,0,0,0,0,0,0.105,0.15,0.105,0.255,672356
Randy Arozarena,27,498,Maj-AL,Tampa Bay,144,608,554,69,151,40,2,20,87,42,2,141,11,0,1,17,32,11,0.273,0.336,0.46,0.796,668227
Luis Arr\xc3\xa1ez,25,498,Maj-AL,Minnesota,138,577,524,83,164,29,1,8,48,47,2,42,3,0,3,6,4,4,0.313,0.371,0.418,0.789,650333
Christian Arroyo,27,504,Maj-AL,Boston,79,276,256,30,72,14,1,6,31,13,2,45,3,2,2,6,5,1,0.281,0.321,0.414,0.735,624414
Willians Astudillo,30,557,Maj-NL,Miami,21,55,54,5,13,0,0,1,4,1,0,3,0,0,0,2,1,0,0.241,0.255,0.296,0.551,553902
Jos\xc3\xa9 Azocar,26,499,Maj-NL,San Diego,89,193,179,21,50,9,3,0,10,12,0,37,0,1,1,4,5,6,0.279,0.323,0.363,0.686,640492
Akil Baddoo,23,498,Maj-AL,Detroit,63,185,165,24,32,2,2,2,9,20,0,57,0,0,0,2,6,5,0.194,0.281,0.267,0.548,668731
Harrison Bader,28,498,"Maj-AL,Maj-NL","New York,St. Louis",77,281,260,38,67,8,3,5,27,15,0,52,4,0,2,4,16,2,0.258,0.306,0.369,0.675,664056
Ji Hwan Bae,22,498,Maj-NL,Pittsburgh,2,8,7,1,2,1,0,0,2,1,0,1,0,0,0,0,2,0,0.286,0.375,0.429,0.804,678225
Javier B\xc3\xa1ez,29,498,Maj-AL,Detroit,135,551,518,60,126,27,4,15,61,25,0,139,5,0,3,13,9,2,0.243,0.283,0.398,0.681,595879
Rylan Bannon,26,499,"Maj-AL,Maj-NL","Atlanta,Baltimore",5,15,14,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0.143,0.2,0.143,0.343,676625
Austin Barnes,32,498,Maj-NL,Los Angeles,57,194,165,31,37,6,0,8,25,23,0,33,3,2,1,5,2,1,0.224,0.328,0.406,0.734,605131
Tucker Barnhart,31,498,Maj-AL,Detroit,89,289,266,15,57,9,0,1,14,22,0,71,1,0,0,6,0,0,0.214,0.277,0.259,0.536,571466
Luis Barrera,26,595,Maj-AL,Oakland,32,85,77,3,18,5,0,1,7,6,0,17,1,0,1,2,3,0,0.234,0.294,0.338,0.632,642456
