Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,495,Maj-NL,"San Diego,Washington",83,276,258,31,61,11,2,2,20,5,0,46,9,2,2,5,6,4,0.236,0.274,0.318,0.592,682928
Jos\xc3\xa9 Abreu,35,495,Maj-AL,Chicago,151,655,581,84,176,36,0,15,73,60,2,109,10,0,4,18,0,0,0.303,0.376,0.442,0.818,547989
Ronald Acuna Jr.,24,495,Maj-NL,Atlanta,113,507,444,69,120,24,0,15,49,50,3,120,10,0,3,8,28,11,0.27,0.355,0.426,0.781,660670
Willy Adames,26,495,Maj-NL,Milwaukee,132,584,530,83,128,31,0,31,96,49,3,154,1,0,4,11,8,2,0.242,0.305,0.476,0.78,642715
Riley Adams,26,496,Maj-NL,Washington,43,140,129,12,23,4,0,4,8,10,0,39,1,0,0,2,0,1,0.178,0.243,0.302,0.545,656180
Jo Adell,23,495,Maj-AL,Los Angeles,80,257,242,19,54,11,1,7,23,10,0,95,3,0,1,6,4,2,0.223,0.262,0.364,0.625,666176
Ehire Adrianza,32,509,Maj-NL,"Atlanta,Washington",36,105,92,8,16,3,0,0,7,11,0,24,1,0,1,2,1,0,0.174,0.267,0.207,0.473,501303
Jes\xc3\xbas Aguilar,32,495,"Maj-AL,Maj-NL","Baltimore,Miami",126,498,455,38,106,18,0,16,51,28,1,117,4,0,5,8,1,0,0.233,0.281,0.378,0.659,542583
Ryan Aguilar,27,517,Maj-AL,Los Angeles,7,26,22,2,3,1,0,0,2,2,0,14,1,0,1,0,0,0,0.136,0.231,0.182,0.413,666922
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,499,Maj-NL,Los Angeles,68,153,151,13,34,8,2,2,14,2,0,25,0,0,0,7,0,1,0.225,0.235,0.344,0.58,593643
Ozzie Albies,25,505,Maj-NL,Atlanta,64,269,247,36,61,16,0,8,35,16,0,47,2,0,4,0,3,5,0.247,0.294,0.409,0.703,645277
Sergio Alc\xc3\xa1ntara,25,497,Maj-NL,"Arizona,San Diego",87,204,187,25,41,6,1,5,22,11,0,53,1,2,3,4,1,2,0.219,0.262,0.342,0.605,642727
Jorge Alfaro,29,495,Maj-NL,San Diego,79,271,253,25,63,14,0,7,40,11,0,97,4,0,3,5,1,0,0.249,0.288,0.387,0.675,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,498,Maj-NL,Pittsburgh,46,134,118,17,22,4,0,2,8,10,0,42,2,3,1,2,8,2,0.186,0.26,0.271,0.531,656185
Nick Allen,23,495,Maj-AL,Oakland,92,297,273,28,58,12,0,3,16,17,0,62,1,6,0,5,3,2,0.213,0.261,0.289,0.551,669397
Abraham Almonte,33,496,Maj-AL,Boston,9,18,17,5,6,1,0,0,1,1,0,5,0,0,0,1,0,0,0.353,0.389,0.412,0.801,501659
Albert Almora,28,516,Maj-NL,Cincinnati,64,235,215,26,48,10,1,5,29,17,0,46,1,1,1,9,3,2,0.223,0.282,0.349,0.631,546991
Pete Alonso,27,495,Maj-NL,New York,154,661,578,91,156,27,0,40,131,62,16,124,12,0,9,16,5,1,0.27,0.348,0.524,0.872,624413
Jos\xc3\xa9 Altuve,32,495,Maj-AL,Houston,135,586,510,100,152,35,0,28,57,65,2,86,10,0,1,13,18,1,0.298,0.387,0.531,0.919,514888
Jos\xc3\xa9 Alvarado,27,597,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621237
Eddy Alvarez,32,585,Maj-NL,Los Angeles,14,27,25,1,4,0,0,0,3,0,0,9,0,1,1,1,1,0,0.16,0.154,0.16,0.314,657193
Yordan \xc3\x81lvarez,25,495,Maj-AL,Houston,129,538,448,92,136,24,2,37,96,77,9,100,6,0,7,12,1,1,0.304,0.407,0.614,1.021,670541
Brian Anderson,29,495,Maj-NL,Miami,93,361,318,41,74,15,1,8,27,35,2,93,7,0,1,7,1,0,0.233,0.321,0.362,0.683,605119
Tim Anderson,29,547,Maj-AL,Chicago,79,351,332,50,100,13,0,6,25,14,1,55,5,0,0,10,13,0,0.301,0.339,0.395,0.734,641313
Tyler Anderson,32,548,Maj-NL,Los Angeles,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542881
Elvis Andrus,33,495,Maj-AL,"Chicago,Oakland",141,542,502,62,126,31,0,14,52,38,0,87,2,0,0,11,15,4,0.251,0.306,0.396,0.703,462101
Miguel And\xc3\xbajar,27,495,"Maj-AL,Maj-NL","New York,Pittsburgh",29,109,103,10,24,3,0,1,12,4,0,25,0,0,2,0,4,1,0.233,0.257,0.291,0.548,609280
Aristides Aquino,28,495,Maj-NL,Cincinnati,78,270,253,24,50,12,0,10,30,17,0,99,0,0,0,1,2,3,0.198,0.248,0.364,0.612,606157
Jonathan Aranda,24,495,Maj-AL,Tampa Bay,24,70,61,10,15,4,0,2,6,8,1,16,1,0,0,0,0,0,0.246,0.343,0.41,0.753,666018
Jonathan Ara\xc3\xbaz,23,559,Maj-AL,"Baltimore,Boston",15,41,38,3,5,0,0,1,5,1,0,12,0,1,1,0,0,0,0.132,0.15,0.211,0.361,660620
Orlando Arcia,27,495,Maj-NL,Atlanta,60,209,186,23,45,7,0,9,29,19,0,45,2,0,2,7,0,0,0.242,0.316,0.425,0.741,606115
