Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,637,Maj-NL,San Diego,20,65,55,9,10,2,0,1,4,4,0,14,3,2,1,3,1,1,0.182,0.27,0.273,0.543,682928
Jos\xc3\xa9 Abreu,35,610,Maj-AL,Chicago,49,211,184,24,46,11,0,7,23,23,0,35,3,0,1,4,0,0,0.25,0.341,0.424,0.765,547989
Ronald Acuna Jr.,24,610,Maj-NL,Atlanta,25,115,94,15,27,7,0,2,12,14,1,35,4,0,3,1,9,1,0.287,0.391,0.426,0.817,660670
Willy Adames,26,630,Maj-NL,Milwaukee,35,148,130,23,27,6,0,9,24,17,0,42,1,0,0,4,1,1,0.208,0.304,0.462,0.766,642715
Riley Adams,26,611,Maj-NL,Washington,20,64,58,7,12,0,0,3,5,5,0,19,1,0,0,0,0,0,0.207,0.281,0.362,0.643,656180
Jo Adell,23,643,Maj-AL,Los Angeles,19,66,65,4,14,3,0,3,8,1,0,24,0,0,0,2,1,1,0.215,0.227,0.4,0.627,666176
Jes\xc3\xbas Aguilar,32,610,Maj-NL,Miami,48,199,177,16,45,8,0,6,22,18,0,47,0,0,4,4,0,0,0.254,0.317,0.401,0.718,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,610,Maj-NL,Los Angeles,28,59,58,7,14,3,0,1,4,1,0,7,0,0,0,3,0,0,0.241,0.254,0.345,0.599,593643
Ozzie Albies,25,610,Maj-NL,Atlanta,54,232,214,31,53,13,0,6,22,13,0,40,2,0,3,0,3,5,0.248,0.293,0.393,0.686,645277
Sergio Alc\xc3\xa1ntara,25,610,Maj-NL,"Arizona,San Diego",32,71,64,8,10,2,1,1,8,3,0,17,0,2,2,3,0,1,0.156,0.188,0.266,0.454,642727
Jorge Alfaro,29,610,Maj-NL,San Diego,27,92,84,10,22,4,0,3,12,5,0,37,1,0,2,1,1,0,0.262,0.304,0.417,0.721,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Nick Allen,23,624,Maj-AL,Oakland,10,26,23,2,4,2,0,0,0,2,0,7,1,0,0,0,1,0,0.174,0.269,0.261,0.53,669397
