Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,511,Maj-NL,"San Diego,Washington",70,229,212,26,50,7,1,2,17,5,0,42,8,2,2,4,3,4,0.236,0.278,0.307,0.584,682928
Jos\xc3\xa9 Abreu,35,511,Maj-AL,Chicago,139,603,533,77,165,33,0,14,66,57,2,100,9,0,4,15,0,0,0.31,0.383,0.45,0.833,547989
Ronald Acuna Jr.,24,511,Maj-NL,Atlanta,101,457,397,61,106,20,0,11,39,47,2,107,10,0,3,6,27,10,0.267,0.357,0.401,0.757,660670
Willy Adames,26,511,Maj-NL,Milwaukee,119,525,479,74,111,25,0,28,83,41,1,139,1,0,4,11,5,2,0.232,0.291,0.459,0.751,642715
Riley Adams,26,512,Maj-NL,Washington,34,111,101,10,19,2,0,3,6,9,0,30,1,0,0,1,0,1,0.188,0.261,0.297,0.558,656180
Jo Adell,23,511,Maj-AL,Los Angeles,72,237,222,19,49,10,1,7,21,10,0,86,3,0,1,6,4,2,0.221,0.263,0.369,0.632,666176
Ehire Adrianza,32,529,Maj-NL,"Atlanta,Washington",35,101,90,7,16,3,0,0,7,9,0,24,1,0,1,2,1,0,0.178,0.257,0.211,0.469,501303
Jes\xc3\xbas Aguilar,32,511,"Maj-AL,Maj-NL","Baltimore,Miami",119,474,433,37,99,18,0,15,49,27,1,112,4,0,5,8,1,0,0.229,0.277,0.374,0.651,542583
Ryan Aguilar,27,517,Maj-AL,Los Angeles,7,26,22,2,3,1,0,0,2,2,0,14,1,0,1,0,0,0,0.136,0.231,0.182,0.413,666922
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,511,Maj-NL,Los Angeles,64,141,139,12,32,8,2,2,14,2,0,24,0,0,0,6,0,1,0.23,0.241,0.36,0.601,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
