Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,21,552,Maj-NL,San Diego,46,139,125,16,29,5,0,2,11,4,0,27,6,2,2,4,1,2,0.232,0.285,0.32,0.605,682928
Jos\xc3\xa9 Abreu,35,546,Maj-AL,Chicago,106,461,406,59,122,27,0,14,55,48,1,70,5,0,2,10,0,0,0.301,0.38,0.47,0.85,547989
Ronald Acuna Jr.,24,546,Maj-NL,Atlanta,74,334,288,44,77,13,0,9,28,34,1,78,9,0,3,3,23,7,0.267,0.359,0.406,0.766,660670
Willy Adames,26,546,Maj-NL,Milwaukee,86,380,345,56,76,17,0,22,63,31,0,103,1,0,3,8,3,2,0.22,0.284,0.461,0.745,642715
Riley Adams,26,586,Maj-NL,Washington,27,88,78,8,15,1,0,3,5,9,0,26,1,0,0,1,0,1,0.192,0.284,0.321,0.605,656180
Jo Adell,23,546,Maj-AL,Los Angeles,45,152,142,11,34,7,0,4,15,8,0,52,2,0,0,4,3,2,0.239,0.29,0.373,0.663,666176
Ehire Adrianza,32,546,Maj-NL,"Atlanta,Washington",33,100,89,7,16,3,0,0,7,9,0,24,1,0,1,2,1,0,0.18,0.26,0.214,0.474,501303
Jes\xc3\xbas Aguilar,32,547,Maj-NL,Miami,98,405,369,34,89,16,0,13,44,23,1,92,3,0,5,8,1,0,0.241,0.288,0.39,0.678,542583
Nick Ahmed,32,630,Maj-NL,Arizona,17,54,52,7,12,2,0,3,7,2,0,15,0,0,0,2,0,1,0.231,0.259,0.442,0.702,605113
Hanser Alberto,29,546,Maj-NL,Los Angeles,49,110,109,12,28,7,1,2,14,1,0,19,0,0,0,3,0,0,0.257,0.264,0.395,0.658,593643
Ozzie Albies,25,601,Maj-NL,Atlanta,62,263,242,34,59,15,0,8,33,15,0,46,2,0,4,0,3,5,0.244,0.289,0.405,0.694,645277
Sergio Alc\xc3\xa1ntara,25,546,Maj-NL,"Arizona,San Diego",61,137,125,15,26,3,1,3,16,7,0,34,0,2,3,3,0,2,0.208,0.244,0.32,0.564,642727
Jorge Alfaro,29,548,Maj-NL,San Diego,65,234,220,24,59,13,0,7,36,10,0,82,1,0,3,3,1,0,0.268,0.299,0.423,0.722,595751
Anthony Alford,27,652,Maj-NL,Pittsburgh,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,546990
Austin Allen,28,645,Maj-AL,Oakland,5,16,14,1,1,0,0,0,0,1,0,9,1,0,0,1,0,0,0.071,0.188,0.071,0.259,664119
Greg Allen,29,546,Maj-NL,Pittsburgh,12,40,37,6,6,2,0,0,2,3,0,11,0,0,0,2,1,0,0.162,0.225,0.216,0.441,656185
Nick Allen,23,546,Maj-AL,Oakland,49,146,133,14,28,7,0,1,7,11,0,27,1,1,0,2,1,2,0.211,0.276,0.286,0.562,669397
Albert Almora,28,546,Maj-NL,Cincinnati,54,198,186,21,44,9,1,5,29,9,0,37,1,1,1,7,3,2,0.237,0.274,0.376,0.65,546991
Pete Alonso,27,546,Maj-NL,New York,108,465,403,64,114,21,0,29,95,44,11,90,10,0,8,11,2,1,0.283,0.361,0.551,0.912,624413
Jos\xc3\xa9 Altuve,32,546,Maj-AL,Houston,93,401,353,61,101,23,0,19,38,40,1,59,7,0,1,10,9,1,0.286,0.369,0.513,0.882,514888
Jos\xc3\xa9 Alvarado,27,597,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621237
Eddy Alvarez,32,585,Maj-NL,Los Angeles,14,27,25,1,4,0,0,0,3,0,0,9,0,1,1,1,1,0,0.16,0.154,0.16,0.314,657193
Yordan \xc3\x81lvarez,25,546,Maj-AL,Houston,93,388,323,69,97,15,2,30,73,58,7,72,3,0,4,7,1,1,0.3,0.407,0.638,1.045,670541
Brian Anderson,29,561,Maj-NL,Miami,54,205,180,26,46,11,1,3,12,22,1,58,3,0,0,3,1,0,0.256,0.346,0.378,0.724,605119
Tim Anderson,29,547,Maj-AL,Chicago,79,351,332,50,100,13,0,6,25,14,1,55,5,0,0,10,13,0,0.301,0.339,0.395,0.734,641313
Tyler Anderson,32,548,Maj-NL,Los Angeles,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542881
Elvis Andrus,33,546,Maj-AL,Oakland,99,363,333,39,80,23,0,7,28,29,0,56,1,0,0,9,6,3,0.24,0.303,0.372,0.675,462101
Miguel And\xc3\xbajar,27,582,Maj-AL,New York,14,52,49,7,12,2,0,0,4,2,0,8,0,0,1,0,3,0,0.245,0.269,0.286,0.555,609280
Aristides Aquino,28,546,Maj-NL,Cincinnati,36,107,103,12,19,4,0,3,9,4,0,47,0,0,0,0,2,1,0.185,0.215,0.311,0.526,606157
Jonathan Aranda,24,570,Maj-AL,Tampa Bay,7,16,16,1,6,1,0,0,2,0,0,3,0,0,0,0,0,0,0.375,0.375,0.438,0.813,666018
Jonathan Ara\xc3\xbaz,23,559,Maj-AL,"Baltimore,Boston",15,41,38,3,5,0,0,1,5,1,0,12,0,1,1,0,0,0,0.132,0.15,0.211,0.361,660620
Orlando Arcia,27,547,Maj-NL,Atlanta,55,191,169,19,41,6,0,7,25,18,0,42,2,0,2,7,0,0,0.243,0.319,0.402,0.722,606115
Nolan Arenado,31,546,Maj-NL,St. Louis,100,422,376,53,113,26,1,22,68,39,3,55,4,0,3,12,2,3,0.301,0.37,0.551,0.92,571448
Gabriel Arias,22,580,Maj-AL,Cleveland,6,20,19,2,2,0,0,0,1,1,0,8,0,0,0,0,0,0,0.105,0.15,0.105,0.255,672356
Randy Arozarena,27,546,Maj-AL,Tampa Bay,103,432,395,45,102,24,2,12,51,29,2,108,7,0,1,15,21,10,0.258,0.319,0.42,0.74,668227
Luis Arr\xc3\xa1ez,25,546,Maj-AL,Minnesota,97,406,365,59,120,19,1,6,36,38,2,33,2,0,1,3,3,3,0.329,0.394,0.436,0.83,650333
Christian Arroyo,27,546,Maj-AL,Boston,50,158,145,19,39,6,1,4,13,8,0,21,3,1,1,2,3,1,0.269,0.319,0.407,0.725,624414
Willians Astudillo,30,557,Maj-NL,Miami,21,55,54,5,13,0,0,1,4,1,0,3,0,0,0,2,1,0,0.241,0.255,0.296,0.551,553902
Jos\xc3\xa9 Azocar,26,551,Maj-NL,San Diego,71,143,133,13,31,6,3,0,8,9,0,32,0,0,1,3,3,5,0.233,0.28,0.323,0.603,640492
Akil Baddoo,23,546,Maj-AL,Detroit,33,97,89,8,13,1,0,1,5,8,0,27,0,0,0,1,1,3,0.146,0.217,0.191,0.408,668731
Harrison Bader,28,588,Maj-NL,St. Louis,72,264,246,35,63,7,3,5,21,13,0,47,4,0,1,4,15,2,0.256,0.303,0.37,0.673,664056
Javier B\xc3\xa1ez,29,546,Maj-AL,Detroit,95,389,364,39,81,22,2,10,43,18,0,93,4,0,3,10,4,1,0.223,0.265,0.376,0.641,595879
Rylan Bannon,26,629,Maj-AL,Baltimore,4,15,14,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0.143,0.2,0.143,0.343,676625
Austin Barnes,32,547,Maj-NL,Los Angeles,42,139,117,20,20,4,0,4,15,18,0,23,3,0,1,4,2,1,0.171,0.295,0.308,0.603,605131
Tucker Barnhart,31,546,Maj-AL,Detroit,68,210,194,8,39,6,0,0,11,15,0,60,1,0,0,5,0,0,0.201,0.262,0.232,0.494,571466
Luis Barrera,26,595,Maj-AL,Oakland,32,85,77,3,18,5,0,1,7,6,0,17,1,0,1,2,3,0,0.234,0.294,0.338,0.632,642456
Tres Barrera,27,547,Maj-NL,Washington,10,26,24,1,4,1,0,0,4,2,0,8,0,0,0,1,0,0,0.167,0.231,0.208,0.439,668663
Jos\xc3\xa9 Barrero,24,546,Maj-NL,Cincinnati,4,14,14,2,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0.143,0.143,0.571,0.714,676480
Joey Bart,25,546,Maj-NL,San Francisco,61,186,165,23,35,3,0,9,17,18,0,74,3,0,0,2,2,1,0.212,0.301,0.394,0.695,663698
Anthony Bass,34,627,Maj-NL,Miami,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,542914
Matthew Batten,27,548,Maj-NL,San Diego,14,21,18,0,2,1,0,0,1,2,0,6,1,0,0,0,0,0,0.111,0.238,0.167,0.405,676946
Matt Beaty,29,638,Maj-NL,San Diego,16,40,37,6,4,1,1,0,1,2,0,6,1,0,0,3,0,0,0.108,0.175,0.189,0.364,607461
Tim Beckham,32,546,Maj-AL,Minnesota,6,14,14,1,2,0,0,0,1,0,0,5,0,0,0,1,0,0,0.143,0.143,0.143,0.286,542921
Seth Beer,25,547,Maj-NL,Arizona,32,108,96,4,19,3,0,1,9,8,1,30,3,0,1,3,0,0,0.198,0.278,0.26,0.538,666179
Josh Bell,29,546,Maj-NL,"San Diego,Washington",108,456,390,57,116,24,3,14,58,53,4,64,5,0,6,19,0,1,0.297,0.383,0.482,0.865,605137
Cody Bellinger,26,546,Maj-NL,Los Angeles,100,397,364,53,77,19,3,15,46,28,0,110,2,0,3,7,11,2,0.212,0.27,0.404,0.673,641355
Brandon Belt,34,546,Maj-NL,San Francisco,68,258,220,24,52,8,1,8,22,33,2,71,4,0,1,7,1,0,0.236,0.345,0.391,0.736,474832
Anthony Bemboom,32,625,Maj-AL,Baltimore,22,59,52,4,6,2,0,1,1,6,0,17,0,1,0,1,0,0,0.115,0.207,0.212,0.418,621532
Andrew Benintendi,27,546,Maj-AL,"Kansas City,New York",103,429,377,44,115,16,2,3,41,47,0,60,1,0,4,7,6,2,0.305,0.38,0.382,0.762,643217
Will Benson,24,547,Maj-AL,Cleveland,6,12,11,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0.0,0.083,0.0,0.083,666181
Jon Berti,32,570,Maj-NL,Miami,58,222,192,32,52,10,2,2,19,27,0,47,2,0,1,4,28,3,0.271,0.365,0.375,0.74,542932
Christian Bethancourt,30,546,Maj-AL,"Oakland,Tampa Bay",68,220,206,26,49,12,0,5,21,11,0,50,2,1,0,4,4,1,0.238,0.283,0.369,0.652,542194
Mookie Betts,29,546,Maj-NL,Los Angeles,91,422,378,79,104,22,1,25,59,37,0,69,4,0,3,7,8,1,0.275,0.344,0.537,0.881,605141
Bo Bichette,24,546,Maj-AL,Toronto,107,472,443,59,116,27,0,15,60,27,0,118,0,0,2,9,7,7,0.262,0.303,0.424,0.727,666182
Cavan Biggio,27,546,Maj-AL,Toronto,60,194,163,27,36,14,1,2,15,26,0,52,3,1,1,2,2,0,0.221,0.337,0.356,0.693,624415
Charlie Blackmon,35,546,Maj-NL,Colorado,99,432,394,53,104,17,4,16,60,25,2,77,6,4,3,8,3,1,0.264,0.315,0.449,0.765,453568
Dairon Blanco,29,617,Maj-AL,Kansas City,5,7,7,1,2,0,0,0,2,0,0,4,0,0,0,0,1,0,0.286,0.286,0.286,0.571,680118
Travis Blankenhorn,25,562,Maj-NL,New York,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663905
JJ Bleday,24,546,Maj-NL,Miami,15,56,52,4,11,3,0,1,1,4,0,17,0,0,0,1,1,0,0.212,0.268,0.327,0.595,668709
Xander Bogaerts,29,546,Maj-AL,Boston,105,441,389,59,121,28,0,9,47,41,2,91,7,0,4,7,7,0,0.311,0.383,0.452,0.836,593428
Alec Bohm,25,546,Maj-NL,Philadelphia,100,405,375,56,110,17,2,8,45,21,1,79,2,0,7,12,1,2,0.293,0.328,0.413,0.742,664761
Skye Bolt,28,546,Maj-AL,Oakland,29,83,78,7,17,0,0,4,10,4,0,23,1,0,0,1,4,0,0.218,0.265,0.372,0.637,621450
David Bote,29,549,Maj-NL,Chicago,21,59,54,9,14,3,0,1,3,3,0,25,2,0,0,0,1,0,0.259,0.322,0.37,0.692,623520
Sean Bouchard,26,591,Maj-NL,Colorado,3,9,7,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.0,0.222,0.0,0.222,656248
Bobby Bradley,26,648,Maj-AL,Cleveland,8,17,17,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0.118,0.118,0.118,0.235,656252
Jackie Bradley Jr.,32,551,Maj-AL,Boston,91,290,271,21,57,19,1,3,29,17,0,58,0,2,0,3,2,3,0.21,0.257,0.321,0.578,598265
Michael Brantley,35,588,Maj-AL,Houston,64,277,243,28,70,14,1,5,26,31,2,30,1,1,1,1,1,1,0.288,0.37,0.416,0.785,488726
Rob Brantly,32,623,Maj-AL,New York,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.0,542963
