Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
Jos\xc3\xa9 Abreu,34,966,Maj-AL,Chicago,64,271,238,32,60,12,1,12,52,22,0,65,6,0,5,8,1,0,0.252,0.325,0.462,0.787,547989
Ronald Acuna Jr.,23,966,Maj-NL,Atlanta,62,274,228,54,67,15,1,18,43,37,1,61,5,0,4,0,14,4,0.294,0.398,0.605,1.003,660670
Willy Adames,25,966,"Maj-AL,Maj-NL","Milwaukee,Tampa Bay",66,238,219,26,48,12,1,8,29,19,0,76,0,0,0,3,2,2,0.219,0.282,0.393,0.674,642715
Matt Adams,32,975,Maj-NL,Colorado,17,35,31,3,5,1,0,0,1,4,1,8,0,0,0,1,0,0,0.161,0.257,0.194,0.451,571431
Riley Adams,25,966,Maj-AL,Toronto,8,20,19,1,2,1,0,0,0,1,0,9,0,0,0,1,0,0,0.105,0.15,0.158,0.308,656180
Ehire Adrianza,31,967,Maj-NL,Atlanta,50,115,99,15,22,4,1,3,17,12,0,23,0,1,3,4,0,0,0.222,0.298,0.374,0.672,501303
Jes\xc3\xbas Aguilar,31,968,Maj-NL,Miami,66,263,232,23,63,13,0,12,51,22,3,46,2,0,7,4,0,0,0.272,0.331,0.483,0.814,542583
Nick Ahmed,31,966,Maj-NL,Arizona,58,209,192,15,40,13,1,1,10,14,0,52,2,1,0,6,3,1,0.208,0.269,0.302,0.571,605113
Shogo Akiyama,33,967,Maj-NL,Cincinnati,28,56,51,6,12,3,0,0,5,4,0,10,1,0,0,0,1,1,0.235,0.304,0.294,0.598,673451
Hanser Alberto,28,967,Maj-AL,Kansas City,47,117,112,12,30,10,2,0,9,1,0,13,1,2,1,1,0,1,0.268,0.278,0.393,0.671,593643
Ozzie Albies,24,966,Maj-NL,Atlanta,64,277,248,37,62,20,5,9,40,24,0,44,3,0,2,1,6,1,0.25,0.321,0.48,0.801,645277
Sandy Alc\xc3\xa1ntara,25,967,Maj-NL,Miami,13,30,26,0,2,1,0,0,0,3,0,22,1,0,0,0,0,0,0.077,0.2,0.115,0.315,645261
Sergio Alc\xc3\xa1ntara,24,966,Maj-NL,Chicago,18,46,40,6,10,2,3,2,4,4,0,13,1,0,1,0,0,0,0.25,0.326,0.6,0.926,642727
Jorge Alfaro,28,967,Maj-NL,Miami,30,101,94,6,23,3,0,2,9,3,0,31,4,0,0,3,3,0,0.245,0.297,0.34,0.637,595751
Anthony Alford,26,1026,Maj-NL,Pittsburgh,11,29,24,2,2,0,0,0,0,4,0,16,1,0,0,1,1,1,0.083,0.241,0.083,0.325,546990
Kolby Allard,23,971,Maj-AL,Texas,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663465
