Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
Jos\xc3\xa9 Abreu,34,1009,Maj-AL,Chicago,29,125,106,13,22,2,0,6,22,14,0,35,2,0,3,4,1,0,0.208,0.304,0.396,0.7,547989
Ronald Acuna Jr.,23,1008,Maj-NL,Atlanta,29,129,108,29,35,7,1,10,21,17,1,16,2,0,2,0,5,0,0.324,0.419,0.685,1.104,660670
Willy Adames,25,1008,Maj-AL,Tampa Bay,32,110,105,10,19,4,1,3,8,5,0,38,0,0,0,1,1,1,0.181,0.218,0.324,0.542,642715
Matt Adams,32,1009,Maj-NL,Colorado,6,12,10,1,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0.2,0.333,0.2,0.533,571431
Ehire Adrianza,31,1008,Maj-NL,Atlanta,21,46,39,7,10,2,1,2,10,3,0,6,0,1,3,1,0,0,0.256,0.289,0.513,0.802,501303
Jes\xc3\xbas Aguilar,31,1008,Maj-NL,Miami,29,121,101,14,27,5,0,6,26,16,2,18,1,0,3,3,0,0,0.267,0.364,0.495,0.859,542583
Nick Ahmed,31,1008,Maj-NL,Arizona,23,80,76,6,14,3,0,0,4,3,0,19,0,1,0,3,1,1,0.184,0.215,0.224,0.439,605113
Hanser Alberto,28,1010,Maj-AL,Kansas City,23,57,55,5,12,4,2,0,5,0,0,7,1,1,0,0,0,1,0.218,0.232,0.364,0.596,593643
Ozzie Albies,24,1008,Maj-NL,Atlanta,29,121,106,18,25,10,0,5,14,11,0,18,2,0,2,0,1,0,0.236,0.314,0.472,0.786,645277
Sandy Alc\xc3\xa1ntara,25,1010,Maj-NL,Miami,7,15,15,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0.067,0.067,0.067,0.133,645261
Jorge Alfaro,28,1024,Maj-NL,Miami,11,40,39,1,8,1,0,0,3,1,0,14,0,0,0,0,1,0,0.205,0.225,0.231,0.456,595751
Anthony Alford,26,1026,Maj-NL,Pittsburgh,11,29,24,2,2,0,0,0,0,4,0,16,1,0,0,1,1,1,0.083,0.241,0.083,0.325,546990
Austin Allen,27,1009,Maj-AL,Oakland,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664119
Logan Allen,24,1028,Maj-AL,Cleveland,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663531
Albert Almora,27,1008,Maj-NL,New York,16,16,15,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0.067,0.125,0.067,0.192,546991
Pete Alonso,26,1008,Maj-NL,New York,27,113,98,16,27,7,0,5,17,12,0,30,2,0,1,1,0,0,0.276,0.363,0.5,0.863,624413
Jos\xc3\xa9 Altuve,31,1008,Maj-AL,Houston,21,95,86,14,22,4,0,2,12,6,0,14,0,0,3,1,1,1,0.256,0.295,0.372,0.667,514888
Yordan \xc3\x81lvarez,24,1008,Maj-AL,Houston,24,101,92,17,31,8,1,5,17,4,1,26,3,0,2,3,0,0,0.337,0.376,0.609,0.985,670541
Adbert Alzolay,26,1009,Maj-NL,Chicago,5,9,9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.111,0.111,0.111,0.222,640470
Brett Anderson,33,1027,Maj-NL,Milwaukee,3,7,6,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0.0,0.143,0.0,0.143,474463
Brian Anderson,28,1008,Maj-NL,Miami,20,81,74,6,17,3,0,2,9,6,1,18,1,0,0,1,0,0,0.23,0.296,0.351,0.648,605119
Chase Anderson,33,1009,Maj-NL,Philadelphia,6,8,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502624
Ian Anderson,23,1017,Maj-NL,Atlanta,4,7,6,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0.167,0.167,0.333,0.5,666120
Tim Anderson,28,1009,Maj-AL,Chicago,20,87,84,15,25,2,0,4,12,3,0,25,0,0,0,0,6,2,0.298,0.322,0.464,0.786,641313
Tyler Anderson,31,1011,Maj-NL,Pittsburgh,5,11,11,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0.091,0.091,0.091,0.182,542881
Elvis Andrus,32,1008,Maj-AL,Oakland,31,114,105,7,15,3,0,0,4,7,1,22,0,0,2,2,3,0,0.143,0.193,0.171,0.364,462101
Tejay Antone,27,1018,Maj-NL,Cincinnati,4,4,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0.0,0.333,0.0,0.333,622088
Aristides Aquino,27,1031,Maj-NL,Cincinnati,10,14,13,2,3,1,0,2,3,1,1,5,0,0,0,0,0,0,0.231,0.286,0.769,1.055,606157
