Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
Jos\xc3\xa9 Abreu,34,1031,Maj-AL,Chicago,11,51,43,5,9,1,0,2,9,7,0,16,0,0,1,1,1,0,0.209,0.314,0.372,0.686,547989
Ronald Acuna Jr.,23,1031,Maj-NL,Atlanta,11,49,42,12,18,5,1,4,8,6,0,7,0,0,1,0,3,0,0.429,0.49,0.881,1.371,660670
Willy Adames,25,1031,Maj-AL,Tampa Bay,11,39,37,3,8,3,0,2,4,2,0,12,0,0,0,0,0,1,0.216,0.256,0.46,0.716,642715
Ehire Adrianza,31,1031,Maj-NL,Atlanta,6,8,8,2,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,1.0,501303
Jes\xc3\xbas Aguilar,31,1031,Maj-NL,Miami,10,41,34,3,11,2,0,0,6,6,0,5,0,0,1,0,0,0,0.324,0.415,0.382,0.797,542583
Nick Ahmed,31,1031,Maj-NL,Arizona,4,16,15,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0.133,0.188,0.133,0.321,605113
Hanser Alberto,28,1032,Maj-AL,Kansas City,7,18,18,2,4,3,0,0,2,0,0,4,0,0,0,0,0,1,0.222,0.222,0.389,0.611,593643
Ozzie Albies,24,1031,Maj-NL,Atlanta,11,47,43,6,7,3,0,2,7,2,0,7,0,0,2,0,0,0,0.163,0.192,0.372,0.564,645277
Sandy Alc\xc3\xa1ntara,25,1032,Maj-NL,Miami,3,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,645261
Jorge Alfaro,28,1031,Maj-NL,Miami,6,24,23,1,3,0,0,0,0,1,0,9,0,0,0,0,1,0,0.13,0.167,0.13,0.297,595751
Anthony Alford,26,1031,Maj-NL,Pittsburgh,8,23,19,1,0,0,0,0,0,3,0,15,1,0,0,0,1,1,0.0,0.174,0.0,0.174,546990
Albert Almora,27,1031,Maj-NL,New York,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,546991
Pete Alonso,26,1031,Maj-NL,New York,8,35,31,4,7,3,0,1,4,4,0,11,0,0,0,0,0,0,0.226,0.314,0.419,0.734,624413
Jos\xc3\xa9 Altuve,31,1031,Maj-AL,Houston,11,50,44,11,14,3,0,1,5,5,0,6,0,0,1,1,0,0,0.318,0.38,0.455,0.835,514888
Yordan \xc3\x81lvarez,24,1031,Maj-AL,Houston,11,49,46,7,13,4,0,2,8,1,0,12,1,0,1,1,0,0,0.283,0.306,0.5,0.806,670541
Adbert Alzolay,26,1032,Maj-NL,Chicago,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,640470
Brett Anderson,33,1033,Maj-NL,Milwaukee,2,4,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.25,0.0,0.25,474463
Brian Anderson,28,1031,Maj-NL,Miami,11,42,39,2,10,2,0,1,4,2,0,8,1,0,0,0,0,0,0.256,0.31,0.385,0.694,605119
Chase Anderson,33,1031,Maj-NL,Philadelphia,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502624
Ian Anderson,23,1034,Maj-NL,Atlanta,2,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,1.0,1.5,666120
Tim Anderson,28,1040,Maj-AL,Chicago,4,15,15,3,3,0,0,1,1,0,0,3,0,0,0,0,0,0,0.2,0.2,0.4,0.6,641313
Tyler Anderson,31,1036,Maj-NL,Pittsburgh,2,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542881
Elvis Andrus,32,1031,Maj-AL,Oakland,12,45,42,1,5,2,0,0,2,2,1,7,0,0,1,2,0,0,0.119,0.156,0.167,0.322,462101
Tejay Antone,27,1032,Maj-NL,Cincinnati,3,3,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.5,0.0,0.5,622088
Aristides Aquino,27,1031,Maj-NL,Cincinnati,10,14,13,2,3,1,0,2,3,1,1,5,0,0,0,0,0,0,0.231,0.286,0.769,1.055,606157
Orlando Arcia,26,1039,Maj-NL,Milwaukee,4,11,11,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0.091,0.091,0.091,0.182,606115
Nolan Arenado,30,1031,Maj-NL,St. Louis,11,47,43,7,14,2,0,3,8,4,1,10,0,0,0,1,0,0,0.326,0.383,0.581,0.964,571448
Randy Arozarena,26,1031,Maj-AL,Tampa Bay,10,45,41,7,13,1,0,2,5,2,0,14,2,0,0,3,1,0,0.317,0.378,0.488,0.866,668227
Luis Arr\xc3\xa1ez,24,1031,Maj-AL,Minnesota,9,39,31,6,10,1,0,1,6,7,0,6,0,0,1,0,0,0,0.323,0.436,0.452,0.888,650333
Jake Arrieta,35,1036,Maj-NL,Chicago,2,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,453562
Christian Arroyo,26,1031,Maj-AL,Boston,7,24,24,3,7,4,0,0,2,0,0,5,0,0,0,0,0,0,0.292,0.292,0.458,0.75,624414
Willians Astudillo,29,1031,Maj-AL,Minnesota,7,18,17,1,7,2,0,0,4,0,0,1,0,0,1,0,0,0,0.412,0.389,0.529,0.918,553902
Alex Avila,34,1031,Maj-NL,Washington,1,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.25,0.0,0.25,488671
Akil Baddoo,22,1031,Maj-AL,Detroit,8,25,23,4,9,1,1,4,10,1,0,6,0,0,1,0,1,0,0.391,0.4,1.044,1.444,668731
Javier B\xc3\xa1ez,28,1031,Maj-NL,"Chicago,New York",12,45,42,5,10,1,0,3,9,1,0,18,2,0,0,0,3,0,0.238,0.289,0.476,0.765,595879
Austin Barnes,31,1033,Maj-NL,Los Angeles,5,20,18,0,5,1,0,0,3,2,0,6,0,0,0,1,0,0,0.278,0.35,0.333,0.683,605131
Tucker Barnhart,30,1031,Maj-NL,Cincinnati,8,29,27,6,10,4,0,1,7,1,0,12,1,0,0,0,0,0,0.37,0.414,0.63,1.043,571466
Tres Barrera,26,1037,Maj-NL,Washington,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668663
Chris Bassitt,32,1032,Maj-AL,Oakland,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605135
Trevor Bauer,30,1031,Maj-NL,Los Angeles,2,7,4,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0.0,0.0,0.0,0.0,545333
Jake Bauers,25,1031,Maj-AL,Cleveland,7,17,16,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0.063,0.118,0.063,0.18,641343
Matt Beaty,28,1031,Maj-NL,Los Angeles,7,8,7,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.125,0.0,0.125,607461
Josh Bell,28,1031,Maj-NL,Washington,2,9,6,3,1,0,0,0,0,3,0,2,0,0,0,1,0,0,0.167,0.444,0.167,0.611,605137
Cody Bellinger,25,1039,Maj-NL,Los Angeles,4,21,19,2,4,1,1,0,2,2,0,5,0,0,0,0,0,0,0.211,0.286,0.368,0.654,641355
Brandon Belt,33,1031,Maj-NL,San Francisco,11,25,21,3,3,0,0,1,2,4,0,10,0,0,0,0,1,0,0.143,0.28,0.286,0.566,474832
Andrew Benintendi,26,1031,Maj-AL,Kansas City,9,40,35,5,7,0,0,0,1,5,0,11,0,0,0,1,2,1,0.2,0.3,0.2,0.5,643217
Jos\xc3\xa9 Berr\xc3\xados,27,1041,Maj-AL,Minnesota,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621244
Jon Berti,31,1031,Maj-NL,Miami,8,23,20,4,4,2,0,0,4,3,0,6,0,0,0,0,0,1,0.2,0.304,0.3,0.604,542932
Mookie Betts,28,1031,Maj-NL,Los Angeles,6,33,28,7,9,2,0,2,2,4,0,2,1,0,0,0,2,1,0.321,0.424,0.607,1.031,605141
Bo Bichette,23,1031,Maj-AL,Toronto,11,48,44,9,13,4,0,2,8,2,0,13,1,0,1,1,1,0,0.296,0.333,0.523,0.856,666182
Cavan Biggio,26,1031,Maj-AL,Toronto,10,43,36,5,6,0,0,2,2,5,0,13,1,0,0,2,0,0,0.167,0.286,0.333,0.619,624415
Braden Bishop,27,1031,Maj-AL,Seattle,4,5,4,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0.25,0.25,0.25,0.5,623323
Charlie Blackmon,34,1031,Maj-NL,Colorado,10,40,35,3,6,3,0,1,4,5,1,5,0,0,0,0,0,0,0.171,0.275,0.343,0.618,453568
Alex Blandino,28,1031,Maj-NL,Cincinnati,8,9,8,1,3,1,0,0,3,0,0,3,1,0,0,0,0,0,0.375,0.444,0.5,0.944,607468
Xander Bogaerts,28,1031,Maj-AL,Boston,9,39,36,6,13,2,0,0,2,3,0,8,0,0,0,1,1,0,0.361,0.41,0.417,0.827,593428
Alec Bohm,24,1031,Maj-NL,Philadelphia,11,44,40,5,10,2,0,1,5,3,0,11,0,0,1,2,2,0,0.25,0.296,0.375,0.671,664761
David Bote,28,1031,Maj-NL,Chicago,11,29,24,1,3,0,0,1,2,3,0,6,1,0,1,2,0,0,0.125,0.241,0.25,0.491,623520
Jackie Bradley Jr.,31,1031,Maj-NL,Milwaukee,10,36,34,4,5,0,1,1,2,0,0,12,2,0,0,0,0,0,0.147,0.194,0.294,0.489,598265
Michael Brantley,34,1031,Maj-AL,Houston,8,31,29,6,9,4,1,2,4,1,0,5,1,0,0,0,0,0,0.31,0.355,0.724,1.079,488726
Alex Bregman,27,1031,Maj-AL,Houston,9,38,35,4,10,1,0,2,6,3,1,7,0,0,0,1,0,0,0.286,0.342,0.486,0.828,608324
Lewis Brinson,27,1037,Maj-NL,Miami,4,8,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621446
Mike Brosseau,27,1031,Maj-AL,Tampa Bay,6,16,15,2,4,1,0,0,1,1,0,2,0,0,0,1,0,0,0.267,0.313,0.333,0.646,670712
Seth Brown,28,1031,Maj-AL,Oakland,6,20,18,2,3,0,0,2,2,2,0,7,0,0,0,0,0,0,0.167,0.25,0.5,0.75,664913
