Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
Jos\xc3\xa9 Abreu,34,900,Maj-AL,Chicago,118,506,440,65,112,21,2,25,92,44,1,120,14,0,8,20,1,0,0.255,0.336,0.482,0.818,547989
Ronald Acuna Jr.,23,943,Maj-NL,Atlanta,82,360,297,72,84,19,1,24,52,49,2,85,9,0,5,0,17,6,0.283,0.394,0.596,0.99,660670
Willy Adames,25,900,"Maj-AL,Maj-NL","Milwaukee,Tampa Bay",121,479,429,66,113,29,1,22,65,50,1,137,0,0,0,7,5,4,0.263,0.34,0.49,0.83,642715
Matt Adams,32,929,Maj-NL,Colorado,22,40,36,3,6,1,0,0,2,4,1,9,0,0,0,1,0,0,0.167,0.25,0.194,0.444,571431
Riley Adams,25,900,"Maj-AL,Maj-NL","Toronto,Washington",26,68,61,10,14,5,0,2,7,4,0,22,3,0,0,1,0,0,0.23,0.309,0.41,0.719,656180
Jo Adell,22,900,Maj-AL,Los Angeles,19,75,70,7,14,4,0,1,12,4,0,21,1,0,0,1,1,1,0.2,0.253,0.3,0.553,666176
Ehire Adrianza,31,904,Maj-NL,Atlanta,86,174,150,27,37,8,2,4,25,18,0,34,2,1,3,4,0,0,0.247,0.33,0.407,0.736,501303
Jes\xc3\xbas Aguilar,31,900,Maj-NL,Miami,120,474,417,47,109,21,0,22,89,43,3,88,3,0,7,9,0,0,0.261,0.33,0.47,0.8,542583
Nick Ahmed,31,901,Maj-NL,Arizona,109,396,363,39,80,26,2,3,29,29,2,85,2,1,1,8,7,2,0.22,0.281,0.328,0.609,605113
Shogo Akiyama,33,900,Maj-NL,Cincinnati,76,169,149,16,31,7,0,0,12,14,1,35,4,0,1,0,2,3,0.208,0.292,0.255,0.547,673451
R.J. Alaniz,30,934,Maj-NL,Cincinnati,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,595798
Hanser Alberto,28,903,Maj-AL,Kansas City,83,203,192,20,51,15,3,1,19,2,0,24,3,4,2,1,1,1,0.266,0.281,0.391,0.672,593643
Ozzie Albies,24,900,Maj-NL,Atlanta,123,538,488,79,124,32,6,22,84,43,1,99,3,0,4,3,16,2,0.254,0.316,0.48,0.796,645277
Sandy Alc\xc3\xa1ntara,25,900,Maj-NL,Miami,23,48,43,0,2,1,0,0,0,3,0,33,1,1,0,0,0,0,0.047,0.128,0.07,0.198,645261
Sergio Alc\xc3\xa1ntara,24,900,Maj-NL,Chicago,57,148,127,17,24,4,3,3,8,16,0,38,2,1,2,1,1,0,0.189,0.286,0.339,0.624,642727
Jorge Alfaro,28,901,Maj-NL,Miami,77,260,246,17,57,13,1,3,21,9,0,87,5,0,0,7,7,1,0.232,0.273,0.329,0.602,595751
Anthony Alford,26,910,Maj-NL,Pittsburgh,16,46,41,2,6,2,0,0,1,4,0,26,1,0,0,1,1,2,0.146,0.239,0.195,0.434,546990
Kolby Allard,23,971,Maj-AL,Texas,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663465
Austin Allen,27,1006,Maj-AL,Oakland,2,6,6,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0.167,0.167,0.667,0.833,664119
Greg Allen,28,919,Maj-AL,New York,15,48,37,9,10,4,1,0,2,5,0,13,5,0,1,0,5,0,0.27,0.417,0.432,0.849,656185
Logan Allen,24,1028,Maj-AL,Cleveland,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663531
Abraham Almonte,32,904,Maj-NL,Atlanta,63,174,147,20,32,12,0,5,19,26,0,37,0,0,1,2,1,1,0.218,0.333,0.401,0.735,501659
