Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
Jos\xc3\xa9 Abreu,34,1020,Maj-AL,Chicago,20,88,76,10,16,2,0,4,14,11,0,26,0,0,1,3,1,0,0.211,0.307,0.395,0.702,547989
Ronald Acuna Jr.,23,1021,Maj-NL,Atlanta,17,76,66,21,26,6,1,7,16,9,0,10,0,0,1,0,3,0,0.394,0.461,0.833,1.294,660670
Willy Adames,25,1020,Maj-AL,Tampa Bay,21,71,68,7,13,3,1,2,5,3,0,22,0,0,0,0,1,1,0.191,0.225,0.353,0.578,642715
Ehire Adrianza,31,1021,Maj-NL,Atlanta,14,34,28,6,8,2,1,2,8,2,0,4,0,1,3,1,0,0,0.286,0.303,0.643,0.946,501303
Jes\xc3\xbas Aguilar,31,1020,Maj-NL,Miami,20,81,69,7,19,5,0,2,17,10,0,10,0,0,2,1,0,0,0.275,0.358,0.435,0.793,542583
Nick Ahmed,31,1021,Maj-NL,Arizona,12,43,41,2,3,0,0,0,2,2,0,10,0,0,0,0,1,0,0.073,0.116,0.073,0.19,605113
Hanser Alberto,28,1020,Maj-AL,Kansas City,15,43,41,5,10,4,2,0,5,0,0,5,1,1,0,0,0,1,0.244,0.262,0.439,0.701,593643
Ozzie Albies,24,1021,Maj-NL,Atlanta,17,73,62,9,11,5,0,3,9,7,0,12,2,0,2,0,0,0,0.177,0.274,0.403,0.677,645277
Sandy Alc\xc3\xa1ntara,25,1021,Maj-NL,Miami,5,9,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,645261
Jorge Alfaro,28,1024,Maj-NL,Miami,11,40,39,1,8,1,0,0,3,1,0,14,0,0,0,0,1,0,0.205,0.225,0.231,0.456,595751
Anthony Alford,26,1026,Maj-NL,Pittsburgh,11,29,24,2,2,0,0,0,0,4,0,16,1,0,0,1,1,1,0.083,0.241,0.083,0.325,546990
Logan Allen,24,1028,Maj-AL,Cleveland,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663531
Albert Almora,27,1020,Maj-NL,New York,9,5,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.2,0.4,546991
Pete Alonso,26,1020,Maj-NL,New York,17,71,63,8,16,3,0,4,11,6,0,20,1,0,1,1,0,0,0.254,0.324,0.492,0.816,624413
Jos\xc3\xa9 Altuve,31,1031,Maj-AL,Houston,11,50,44,11,14,3,0,1,5,5,0,6,0,0,1,1,0,0,0.318,0.38,0.455,0.835,514888
