Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
Jos\xc3\xa9 Abreu,34,896,Maj-AL,Chicago,122,524,456,67,117,21,2,27,97,45,1,123,15,0,8,21,1,0,0.257,0.338,0.489,0.827,547989
Ronald Acuna Jr.,23,943,Maj-NL,Atlanta,82,360,297,72,84,19,1,24,52,49,2,85,9,0,5,0,17,6,0.283,0.394,0.596,0.99,660670
Willy Adames,25,898,"Maj-AL,Maj-NL","Milwaukee,Tampa Bay",122,480,430,67,114,30,1,22,65,50,1,137,0,0,0,7,5,4,0.265,0.342,0.493,0.835,642715
Matt Adams,32,929,Maj-NL,Colorado,22,40,36,3,6,1,0,0,2,4,1,9,0,0,0,1,0,0,0.167,0.25,0.194,0.444,571431
Riley Adams,25,896,"Maj-AL,Maj-NL","Toronto,Washington",28,73,65,10,16,5,0,2,7,5,0,23,3,0,0,1,0,0,0.246,0.329,0.415,0.744,656180
Jo Adell,22,896,Maj-AL,Los Angeles,22,88,83,9,19,4,1,1,16,4,0,24,1,0,0,1,1,1,0.229,0.273,0.337,0.61,666176
Ehire Adrianza,31,898,Maj-NL,Atlanta,87,175,150,27,37,8,2,4,25,19,0,34,2,1,3,4,0,0,0.247,0.333,0.407,0.74,501303
Jes\xc3\xbas Aguilar,31,896,Maj-NL,Miami,123,484,426,47,111,22,0,22,91,44,4,90,3,0,7,9,0,0,0.261,0.329,0.467,0.796,542583
Nick Ahmed,31,896,Maj-NL,Arizona,113,409,374,41,82,26,2,4,31,31,3,87,2,1,1,8,7,2,0.219,0.282,0.332,0.614,605113
Shogo Akiyama,33,896,Maj-NL,Cincinnati,78,173,153,16,31,7,0,0,12,14,1,37,4,0,1,1,2,3,0.203,0.285,0.248,0.533,673451
R.J. Alaniz,30,934,Maj-NL,Cincinnati,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,595798
Hanser Alberto,28,896,Maj-AL,Kansas City,86,209,198,21,52,15,3,1,19,2,0,25,3,4,2,1,1,1,0.263,0.278,0.384,0.662,593643
Ozzie Albies,24,898,Maj-NL,Atlanta,125,547,497,80,127,32,6,22,84,43,1,101,3,0,4,3,16,2,0.256,0.316,0.477,0.793,645277
Sandy Alc\xc3\xa1ntara,25,900,Maj-NL,Miami,23,48,43,0,2,1,0,0,0,3,0,33,1,1,0,0,0,0,0.047,0.128,0.07,0.198,645261
Sergio Alc\xc3\xa1ntara,24,897,Maj-NL,Chicago,60,156,135,18,25,4,3,3,9,16,0,42,2,1,2,1,1,0,0.185,0.277,0.326,0.603,642727
Jorge Alfaro,28,896,Maj-NL,Miami,80,273,259,19,62,13,1,4,26,9,0,91,5,0,0,7,7,1,0.239,0.278,0.344,0.622,595751
Anthony Alford,26,896,Maj-NL,Pittsburgh,19,54,48,3,8,3,0,1,3,5,1,29,1,0,0,1,1,2,0.167,0.259,0.292,0.551,546990
Kolby Allard,23,971,Maj-AL,Texas,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663465
Austin Allen,27,1006,Maj-AL,Oakland,2,6,6,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0.167,0.167,0.667,0.833,664119
Greg Allen,28,919,Maj-AL,New York,15,48,37,9,10,4,1,0,2,5,0,13,5,0,1,0,5,0,0.27,0.417,0.432,0.849,656185
Logan Allen,24,1028,Maj-AL,Cleveland,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663531
