Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,247,Maj-NL,Washington,52,192,178,21,42,8,2,6,29,8,0,42,5,1,0,3,6,2,0.236,0.288,0.405,0.693,682928
Jos\xc3\xa9 Abreu,36,247,Maj-AL,Houston,54,225,204,15,43,7,0,1,20,16,1,51,3,0,2,6,0,0,0.211,0.276,0.26,0.535,547989
Ronald Acuna Jr.,25,247,Maj-NL,Atlanta,56,254,222,48,72,16,1,11,31,29,2,34,2,0,1,4,22,4,0.324,0.406,0.554,0.96,660670
Willy Adames,27,252,Maj-NL,Milwaukee,51,214,185,23,38,6,0,9,27,23,0,55,1,0,3,6,4,2,0.205,0.293,0.384,0.676,642715
Riley Adams,27,250,Maj-NL,Washington,10,40,34,3,10,3,1,2,6,5,0,13,0,1,0,2,0,0,0.294,0.385,0.618,1.002,656180
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,248,Maj-NL,Arizona,32,94,90,9,20,4,0,1,10,4,0,20,0,0,0,0,3,0,0.222,0.255,0.3,0.555,605113
Hanser Alberto,30,247,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,247,Maj-NL,Atlanta,56,231,215,23,54,11,1,11,36,11,1,34,3,0,2,4,1,0,0.251,0.294,0.465,0.76,645277
Greg Allen,30,247,Maj-AL,New York,9,15,13,5,3,0,1,1,1,0,0,6,1,1,0,0,1,0,0.231,0.286,0.615,0.901,656185
Nick Allen,24,247,Maj-AL,Oakland,35,100,91,8,19,1,0,1,2,6,0,17,0,3,0,2,0,0,0.209,0.258,0.253,0.51,669397
Pete Alonso,28,247,Maj-NL,New York,56,240,210,39,50,4,1,20,46,26,0,48,4,0,0,6,1,0,0.238,0.333,0.552,0.886,624413
Jos\xc3\xa9 Altuve,33,248,Maj-AL,Houston,9,40,34,7,11,3,0,2,6,6,0,10,0,0,0,2,0,0,0.324,0.425,0.588,1.013,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,248,Maj-NL,New York,34,117,108,14,28,6,0,8,19,7,0,28,2,0,0,5,0,0,0.259,0.316,0.537,0.853,682626
Yordan \xc3\x81lvarez,26,247,Maj-AL,Houston,49,212,176,35,50,12,0,14,48,28,2,48,6,0,2,5,0,0,0.284,0.396,0.591,0.987,670541
Miguel Amaya,24,269,Maj-NL,Chicago,6,17,13,0,3,0,0,0,2,0,0,2,2,1,1,1,0,0,0.231,0.313,0.231,0.543,665804
Brian Anderson,30,247,Maj-NL,Milwaukee,53,210,180,25,43,8,1,8,30,25,0,56,3,0,2,4,0,3,0.239,0.338,0.428,0.766,605119
Tim Anderson,30,247,Maj-AL,Chicago,39,169,160,19,42,7,0,0,9,9,0,31,0,0,0,6,6,1,0.263,0.302,0.306,0.608,641313
Elvis Andrus,34,266,Maj-AL,Chicago,39,151,134,11,27,4,0,1,13,12,1,26,3,1,1,0,5,1,0.202,0.28,0.254,0.534,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,247,Maj-NL,Atlanta,35,132,121,20,38,7,0,4,13,10,0,25,1,0,0,6,0,0,0.314,0.371,0.471,0.842,606115
Nolan Arenado,32,248,Maj-NL,St. Louis,54,232,213,26,56,7,1,9,36,16,2,47,0,0,3,9,2,2,0.263,0.31,0.432,0.742,571448
Gabriel Arias,23,247,Maj-AL,Cleveland,40,104,91,8,18,5,0,4,6,13,0,35,0,0,0,4,0,1,0.198,0.298,0.385,0.683,672356
Randy Arozarena,28,247,Maj-AL,Tampa Bay,55,236,195,35,58,7,1,11,40,30,0,51,8,0,3,3,6,4,0.297,0.407,0.513,0.92,668227
Luis Arr\xc3\xa1ez,26,247,Maj-NL,Miami,51,210,189,19,72,11,1,1,20,18,5,10,2,0,1,10,1,2,0.381,0.438,0.466,0.904,650333
Christian Arroyo,28,272,Maj-AL,Boston,27,79,74,12,19,5,0,1,11,4,0,17,0,1,0,3,1,0,0.257,0.295,0.365,0.66,624414
Jos\xc3\xa9 Azocar,27,248,Maj-NL,San Diego,25,51,47,8,11,2,0,0,3,1,0,9,0,3,0,0,6,1,0.234,0.25,0.277,0.527,640492
