Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,306,Maj-NL,Washington,4,15,13,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0.154,0.267,0.231,0.498,682928
Jos\xc3\xa9 Abreu,36,306,Maj-AL,Houston,6,28,25,1,9,1,0,0,3,2,0,5,1,0,0,0,0,0,0.36,0.429,0.4,0.829,547989
Ronald Acuna Jr.,25,306,Maj-NL,Atlanta,5,25,22,5,8,1,0,2,4,3,0,4,0,0,0,1,2,1,0.364,0.44,0.682,1.122,660670
Willy Adames,27,306,Maj-NL,Milwaukee,5,22,19,4,5,0,0,0,3,2,0,5,0,0,1,1,0,0,0.263,0.318,0.263,0.581,642715
Riley Adams,27,306,Maj-NL,Washington,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.2,0.2,0.4,656180
Jes\xc3\xbas Aguilar,33,306,Maj-AL,Oakland,4,15,13,0,3,0,0,0,0,2,1,4,0,0,0,0,0,0,0.231,0.333,0.231,0.564,542583
Nick Ahmed,33,307,Maj-NL,Arizona,4,12,12,1,4,1,0,0,1,0,0,3,0,0,0,0,0,0,0.333,0.333,0.417,0.75,605113
Hanser Alberto,30,307,Maj-AL,Chicago,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,593643
Ozzie Albies,26,306,Maj-NL,Atlanta,5,21,20,1,6,0,0,1,3,1,0,1,0,0,0,2,0,0,0.3,0.333,0.45,0.783,645277
Nick Allen,24,308,Maj-AL,Oakland,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,669397
Pete Alonso,28,306,Maj-NL,New York,6,26,22,4,3,1,0,1,2,4,0,3,0,0,0,1,0,0,0.136,0.269,0.318,0.587,624413
Yordan \xc3\x81lvarez,26,306,Maj-AL,Houston,5,23,21,5,7,1,0,2,9,1,0,6,1,0,0,0,0,0,0.333,0.391,0.667,1.058,670541
Brian Anderson,30,306,Maj-NL,Milwaukee,5,19,15,6,8,1,0,3,10,3,0,4,0,0,1,0,0,0,0.533,0.579,1.2,1.779,605119
Tim Anderson,30,307,Maj-AL,Chicago,5,24,22,3,7,2,0,0,1,2,0,5,0,0,0,0,2,0,0.318,0.375,0.409,0.784,641313
Elvis Andrus,34,307,Maj-AL,Chicago,5,20,19,0,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0.105,0.15,0.105,0.255,462101
Orlando Arcia,28,306,Maj-NL,Atlanta,5,20,19,5,6,1,0,1,2,1,0,4,0,0,0,1,0,0,0.316,0.35,0.526,0.876,606115
Nolan Arenado,32,306,Maj-NL,St. Louis,5,23,22,3,7,1,0,0,5,1,0,3,0,0,0,3,0,0,0.318,0.348,0.364,0.711,571448
Gabriel Arias,23,306,Maj-AL,Cleveland,5,9,9,1,2,1,0,1,1,0,0,4,0,0,0,0,0,0,0.222,0.222,0.667,0.889,672356
Randy Arozarena,28,306,Maj-AL,Tampa Bay,5,22,18,6,6,3,0,1,5,2,0,4,2,0,0,0,0,0,0.333,0.455,0.667,1.121,668227
Luis Arr\xc3\xa1ez,26,306,Maj-NL,Miami,6,25,23,2,11,1,0,0,2,2,0,2,0,0,0,1,0,0,0.478,0.52,0.522,1.042,650333
Christian Arroyo,28,306,Maj-AL,Boston,5,15,13,0,1,1,0,0,2,1,0,5,0,1,0,1,0,0,0.077,0.143,0.154,0.297,624414
Jos\xc3\xa9 Azocar,27,306,Maj-NL,San Diego,5,9,7,3,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0.286,0.375,0.429,0.804,640492
Ji Hwan Bae,23,306,Maj-NL,Pittsburgh,4,15,14,3,3,1,0,1,2,1,0,5,0,0,0,0,2,0,0.214,0.267,0.5,0.767,678225
Javier B\xc3\xa1ez,30,306,Maj-AL,Detroit,5,21,20,1,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0.1,0.143,0.1,0.243,595879
Austin Barnes,33,308,Maj-NL,Los Angeles,2,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605131
Tucker Barnhart,32,307,Maj-NL,Chicago,2,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,571466
Jos\xc3\xa9 Barrero,25,307,Maj-NL,Cincinnati,3,8,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.125,0.125,0.125,0.25,676480
Joey Bart,26,311,Maj-NL,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,663698
Matt Beaty,30,311,Maj-NL,San Francisco,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,607461
Josh Bell,30,307,Maj-AL,Cleveland,5,24,17,1,1,0,0,0,1,6,0,5,0,0,1,0,0,1,0.059,0.292,0.059,0.351,605137
