Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,232,Maj-NL,Washington,63,233,219,24,47,11,2,6,31,8,0,54,5,1,0,5,6,2,0.215,0.259,0.365,0.624,682928
Jos\xc3\xa9 Abreu,36,231,Maj-AL,Houston,70,294,269,21,61,11,0,4,33,19,1,70,3,0,3,8,0,1,0.227,0.282,0.312,0.595,547989
Ronald Acuna Jr.,25,231,Maj-NL,Atlanta,72,330,289,63,94,21,1,15,45,37,2,44,2,0,2,7,29,6,0.325,0.403,0.561,0.964,660670
Willy Adames,27,231,Maj-NL,Milwaukee,61,258,225,30,45,7,0,10,28,27,0,69,1,0,3,6,4,2,0.2,0.285,0.364,0.65,642715
Riley Adams,27,232,Maj-NL,Washington,14,55,48,3,13,3,1,2,6,6,0,19,0,1,0,2,0,0,0.271,0.352,0.5,0.852,656180
Jo Adell,24,241,Maj-AL,Los Angeles,1,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.333,0.5,1.333,1.833,666176
Ehire Adrianza,33,279,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,253,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,231,Maj-NL,Arizona,39,117,110,10,26,6,0,2,12,7,0,25,0,0,0,0,4,0,0.236,0.282,0.346,0.628,605113
Hanser Alberto,30,249,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,231,Maj-NL,Atlanta,72,301,275,36,74,13,1,17,52,20,2,43,3,0,3,5,3,0,0.269,0.322,0.509,0.831,645277
Jorge Alfaro,30,232,Maj-NL,Colorado,3,11,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,595751
Greg Allen,30,247,Maj-AL,New York,10,17,14,5,3,0,1,1,1,1,0,7,1,1,0,0,1,0,0.214,0.313,0.571,0.884,656185
Nick Allen,24,244,Maj-AL,Oakland,38,111,102,9,20,1,0,1,3,6,0,18,0,3,0,2,0,0,0.196,0.241,0.235,0.476,669397
Pete Alonso,28,231,Maj-NL,New York,63,265,233,41,53,4,1,22,49,27,0,54,5,0,0,6,2,0,0.228,0.321,0.537,0.857,624413
Jos\xc3\xa9 Altuve,33,231,Maj-AL,Houston,21,92,80,16,22,7,0,3,8,11,0,18,1,0,0,2,4,1,0.275,0.37,0.475,0.845,514888
Jake Alu,26,262,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
