Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,158,Maj-NL,Washington,125,496,459,66,115,22,4,14,49,20,0,98,13,3,1,6,38,3,0.251,0.3,0.407,0.708,682928
Jos\xc3\xa9 Abreu,36,159,Maj-AL,Houston,115,487,443,46,105,17,0,11,62,34,1,107,5,0,5,12,0,1,0.237,0.296,0.35,0.646,547989
Wilyer Abreu,24,161,Maj-AL,Boston,5,19,17,3,6,2,0,1,5,2,0,4,0,0,0,0,0,1,0.353,0.421,0.647,1.068,677800
Ronald Acuna Jr.,25,158,Maj-NL,Atlanta,132,611,533,119,178,31,3,29,79,69,2,73,7,0,2,12,60,11,0.334,0.416,0.567,0.982,660670
Willy Adames,27,158,Maj-NL,Milwaukee,121,520,457,57,97,19,0,21,62,51,0,136,5,0,5,10,4,3,0.212,0.295,0.392,0.687,642715
Jordyn Adams,23,169,Maj-AL,Los Angeles,10,14,14,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0.143,0.143,0.143,0.286,677941
Riley Adams,27,158,Maj-NL,Washington,39,149,135,8,37,12,2,4,19,11,0,43,2,1,0,5,0,0,0.274,0.338,0.482,0.819,656180
Jo Adell,24,211,Maj-AL,Los Angeles,5,14,13,2,3,1,1,1,3,1,0,6,0,0,0,0,0,0,0.231,0.286,0.692,0.978,666176
Ehire Adrianza,33,279,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,253,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,158,Maj-NL,Arizona,68,199,188,14,42,10,1,2,17,11,0,49,0,0,0,0,5,1,0.223,0.266,0.319,0.585,605113
Hanser Alberto,30,249,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,158,Maj-NL,Atlanta,120,526,473,75,127,21,4,28,90,36,2,87,8,0,7,6,11,0,0.269,0.326,0.507,0.834,645277
Jorge Alfaro,30,188,"Maj-AL,Maj-NL","Boston,Colorado",18,52,48,2,7,4,0,1,4,2,0,15,2,0,0,3,0,0,0.146,0.212,0.292,0.503,595751
Greg Allen,30,168,Maj-AL,New York,22,28,23,6,5,1,1,1,1,2,0,10,2,1,0,0,3,1,0.217,0.333,0.478,0.812,656185
