Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,278,Maj-NL,Washington,26,99,89,9,20,4,2,2,13,6,0,22,3,1,0,1,3,1,0.225,0.296,0.382,0.678,682928
Jos\xc3\xa9 Abreu,36,278,Maj-AL,Houston,28,120,115,7,27,4,0,0,11,4,1,27,1,0,0,3,0,0,0.235,0.267,0.27,0.536,547989
Ronald Acuna Jr.,25,280,Maj-NL,Atlanta,27,125,108,23,38,9,0,4,14,16,1,18,1,0,0,2,13,2,0.352,0.44,0.546,0.986,660670
Willy Adames,27,278,Maj-NL,Milwaukee,28,121,100,16,24,4,0,5,15,18,0,31,0,0,2,3,2,1,0.24,0.35,0.43,0.78,642715
Riley Adams,27,279,Maj-NL,Washington,4,18,16,1,4,1,0,0,2,1,0,4,0,1,0,2,0,0,0.25,0.294,0.313,0.607,656180
Ehire Adrianza,33,281,Maj-NL,Atlanta,4,9,8,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.111,0.0,0.111,501303
Jes\xc3\xbas Aguilar,33,278,Maj-AL,Oakland,23,82,74,7,20,2,0,5,9,5,1,21,1,0,1,2,0,0,0.27,0.321,0.5,0.821,542583
Nick Ahmed,33,278,Maj-NL,Arizona,18,56,55,6,14,3,0,1,8,1,0,9,0,0,0,0,3,0,0.255,0.268,0.364,0.632,605113
Hanser Alberto,30,294,Maj-AL,Chicago,8,19,19,3,4,0,0,1,4,0,0,2,0,0,0,1,0,0,0.211,0.211,0.368,0.579,593643
Ozzie Albies,26,280,Maj-NL,Atlanta,27,111,103,12,26,2,1,7,23,6,1,18,1,0,1,2,0,0,0.252,0.297,0.495,0.792,645277
Nick Allen,24,295,Maj-AL,Oakland,8,17,16,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0.063,0.118,0.063,0.18,669397
Pete Alonso,28,280,Maj-NL,New York,27,116,105,20,27,2,0,10,25,11,0,27,0,0,0,3,0,0,0.257,0.328,0.562,0.89,624413
Francisco \xc3\x81lvarez,21,280,Maj-NL,New York,12,37,36,3,7,0,0,1,2,1,0,13,0,0,0,2,0,0,0.194,0.216,0.278,0.494,682626
Yordan \xc3\x81lvarez,26,278,Maj-AL,Houston,22,98,81,14,22,4,0,6,27,13,1,26,3,0,1,1,0,0,0.272,0.388,0.543,0.931,670541
Brian Anderson,30,278,Maj-NL,Milwaukee,28,112,98,16,25,5,0,5,20,11,0,34,1,0,2,2,0,1,0.255,0.33,0.459,0.79,605119
Tim Anderson,30,298,Maj-AL,Chicago,11,49,47,9,14,5,0,0,4,2,0,10,0,0,0,0,5,0,0.298,0.327,0.404,0.731,641313
Elvis Andrus,34,278,Maj-AL,Chicago,29,113,102,9,21,4,0,0,9,7,1,20,3,0,1,0,4,1,0.206,0.274,0.245,0.519,462101
Miguel And\xc3\xbajar,28,278,Maj-NL,Pittsburgh,3,10,8,2,4,0,0,2,6,2,0,1,0,0,0,0,0,0,0.5,0.6,1.25,1.85,609280
Orlando Arcia,28,296,Maj-NL,Atlanta,13,50,45,10,15,2,0,2,7,4,0,10,1,0,0,1,0,0,0.333,0.4,0.511,0.911,606115
Nolan Arenado,32,278,Maj-NL,St. Louis,28,121,113,11,27,3,0,2,14,7,1,26,0,0,1,4,1,1,0.239,0.281,0.319,0.6,571448
Gabriel Arias,23,278,Maj-AL,Cleveland,18,43,39,2,7,1,0,1,1,4,0,19,0,0,0,1,0,1,0.18,0.256,0.282,0.538,672356
Randy Arozarena,28,278,Maj-AL,Tampa Bay,28,125,110,21,36,4,1,7,28,10,0,29,3,0,2,1,3,2,0.327,0.392,0.573,0.965,668227
Luis Arr\xc3\xa1ez,26,278,Maj-NL,Miami,25,102,89,12,39,5,1,1,11,11,3,5,1,0,1,2,1,1,0.438,0.5,0.551,1.051,650333
Christian Arroyo,28,278,Maj-AL,Boston,23,70,65,9,16,4,0,0,8,4,0,16,0,1,0,3,1,0,0.246,0.29,0.308,0.598,624414
Jos\xc3\xa9 Azocar,27,282,Maj-NL,San Diego,19,43,39,6,10,2,0,0,1,1,0,7,0,3,0,0,5,0,0.256,0.275,0.308,0.583,640492
Akil Baddoo,24,278,Maj-AL,Detroit,19,64,54,7,12,3,0,0,1,9,1,17,0,1,0,1,2,0,0.222,0.333,0.278,0.611,668731
Ji Hwan Bae,23,278,Maj-NL,Pittsburgh,27,87,80,17,20,2,0,2,9,5,0,21,1,1,0,1,11,1,0.25,0.302,0.35,0.652,678225
Javier B\xc3\xa1ez,30,278,Maj-AL,Detroit,25,99,90,9,21,5,0,0,11,6,0,20,1,0,1,4,2,0,0.233,0.286,0.289,0.575,595879
Rylan Bannon,27,278,Maj-AL,Houston,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676625
Austin Barnes,33,279,Maj-NL,Los Angeles,15,49,43,3,4,0,0,0,2,5,0,13,0,0,1,1,2,0,0.093,0.184,0.093,0.277,605131
Tucker Barnhart,32,279,Maj-NL,Chicago,12,33,30,1,6,0,0,0,2,1,0,12,1,0,1,1,0,0,0.2,0.242,0.2,0.442,571466
Jos\xc3\xa9 Barrero,25,278,Maj-NL,Cincinnati,24,80,71,8,16,4,0,1,11,8,0,22,0,0,1,1,3,2,0.225,0.3,0.324,0.624,676480
Joey Bart,26,278,Maj-NL,San Francisco,13,41,37,4,10,2,0,0,0,1,0,12,3,0,0,0,0,0,0.27,0.342,0.324,0.666,663698
Brett Baty,23,280,Maj-NL,New York,10,33,30,2,10,1,0,1,3,3,0,10,0,0,0,0,0,0,0.333,0.394,0.467,0.861,683146
Jake Bauers,27,279,Maj-AL,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,641343
Matt Beaty,30,291,Maj-NL,San Francisco,4,5,5,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.4,607461
Josh Bell,30,278,Maj-AL,Cleveland,27,118,102,7,21,9,0,3,13,15,1,26,0,0,1,0,0,1,0.206,0.305,0.382,0.688,605137
Cody Bellinger,27,278,Maj-NL,Chicago,24,105,91,22,27,5,1,7,18,10,0,17,2,0,2,2,4,1,0.297,0.371,0.604,0.976,641355
Brandon Belt,35,279,Maj-AL,Toronto,17,65,59,5,10,4,0,1,5,6,0,27,0,0,0,2,0,0,0.17,0.246,0.288,0.534,474832
Anthony Bemboom,33,299,Maj-AL,Baltimore,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,621532
Andrew Benintendi,28,278,Maj-AL,Chicago,25,104,96,14,27,5,0,0,5,7,1,17,1,0,0,0,4,0,0.281,0.337,0.333,0.67,643217
Will Benson,25,296,Maj-NL,Cincinnati,8,21,20,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0.05,0.095,0.05,0.145,666181
Jon Berti,33,278,Maj-NL,Miami,27,91,82,12,20,4,0,2,8,7,0,17,0,1,1,2,4,1,0.244,0.3,0.366,0.666,542932
Christian Bethancourt,31,278,Maj-AL,Tampa Bay,17,66,60,12,15,4,0,5,11,5,0,17,0,0,1,2,0,0,0.25,0.303,0.567,0.87,542194
Mookie Betts,30,278,Maj-NL,Los Angeles,27,120,102,17,24,8,0,4,11,17,0,25,1,0,0,1,1,1,0.235,0.35,0.431,0.781,605141
Bo Bichette,25,278,Maj-AL,Toronto,28,127,120,18,38,5,0,6,18,6,0,19,1,0,0,2,0,2,0.317,0.354,0.508,0.863,666182
Cavan Biggio,28,279,Maj-AL,Toronto,16,49,45,5,5,0,0,2,4,3,0,19,1,0,0,0,1,0,0.111,0.184,0.244,0.428,624415
Charlie Blackmon,36,278,Maj-NL,Colorado,27,117,98,13,27,7,0,2,8,13,0,15,5,0,1,2,0,1,0.276,0.385,0.408,0.793,453568
Xander Bogaerts,30,278,Maj-NL,San Diego,29,125,107,21,33,4,0,6,13,15,0,18,2,0,1,3,1,0,0.308,0.4,0.514,0.914,593428
Alec Bohm,26,278,Maj-NL,Philadelphia,29,119,109,12,30,7,0,3,21,8,0,22,2,0,0,5,1,1,0.275,0.336,0.422,0.758,664761
Jackie Bradley Jr.,33,278,Maj-AL,Kansas City,20,49,44,5,7,2,0,0,1,4,0,10,1,0,0,1,0,0,0.159,0.245,0.205,0.449,598265
Alex Bregman,29,278,Maj-AL,Houston,28,127,105,16,23,4,0,3,12,21,0,15,1,0,0,2,0,0,0.219,0.354,0.343,0.697,608324
Will Brennan,25,279,Maj-AL,Cleveland,23,63,57,8,12,4,0,1,10,3,0,9,2,0,1,0,2,0,0.211,0.27,0.333,0.603,686823
Mike Brosseau,29,278,Maj-NL,Milwaukee,17,53,49,3,11,2,0,3,7,4,0,11,0,0,0,1,0,0,0.225,0.283,0.449,0.732,670712
Seth Brown,30,300,Maj-AL,Oakland,8,32,30,2,6,2,0,1,2,2,0,8,0,0,0,0,1,0,0.2,0.25,0.367,0.617,664913
Vidal Bruj\xc3\xa1n,25,286,Maj-AL,Tampa Bay,11,21,20,5,5,0,0,0,3,0,0,7,1,0,0,1,0,1,0.25,0.286,0.25,0.536,660644
Kris Bryant,31,279,Maj-NL,Colorado,26,111,101,11,30,4,0,3,8,9,0,20,1,0,0,2,0,0,0.297,0.36,0.426,0.786,592178
Jake Burger,27,278,Maj-AL,Chicago,21,72,62,11,15,5,0,7,14,7,0,21,2,0,1,1,0,0,0.242,0.333,0.661,0.995,669394
Alec Burleson,24,278,Maj-NL,St. Louis,23,87,78,10,18,5,1,3,8,5,0,10,1,1,0,4,0,0,0.231,0.286,0.436,0.722,676475
Michael Busch,25,281,Maj-NL,Los Angeles,3,11,10,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0.1,0.182,0.1,0.282,683737
Byron Buxton,29,278,Maj-AL,Minnesota,26,108,97,19,25,6,1,7,17,10,0,34,0,0,1,1,0,0,0.258,0.324,0.557,0.881,621439
Jos\xc3\xa9 Caballero,26,278,Maj-AL,Seattle,9,23,20,3,3,1,0,0,1,2,0,7,0,0,1,0,2,0,0.15,0.217,0.2,0.417,676609
Miguel Cabrera,40,279,Maj-AL,Detroit,15,56,53,0,10,3,0,0,3,3,0,11,0,0,0,3,0,0,0.189,0.232,0.245,0.477,408234
Oswaldo Cabrera,24,278,Maj-AL,New York,25,91,85,8,17,4,0,1,7,4,1,19,0,1,1,3,4,0,0.2,0.233,0.282,0.516,665828
Willie Calhoun,28,278,Maj-AL,New York,12,41,38,2,9,1,0,0,3,2,0,8,0,0,1,1,0,0,0.237,0.268,0.263,0.532,641432
Alex Call,28,278,Maj-NL,Washington,25,102,84,12,21,2,0,2,11,15,0,20,1,0,2,0,2,2,0.25,0.363,0.345,0.708,669743
Luis Campusano,24,294,Maj-NL,San Diego,7,22,21,3,5,1,0,1,2,0,0,6,0,0,1,1,0,0,0.238,0.227,0.429,0.656,669134
Jeimer Candelario,29,278,Maj-NL,Washington,27,120,109,12,26,6,0,4,14,7,0,24,2,0,2,1,0,0,0.239,0.292,0.404,0.695,600869
Mark Canha,34,280,Maj-NL,New York,25,100,85,12,19,6,0,2,9,10,0,19,2,0,3,2,2,0,0.224,0.31,0.365,0.675,592192
Conner Capel,26,279,Maj-AL,Oakland,25,73,64,4,17,4,0,0,3,9,0,21,0,0,0,1,4,3,0.266,0.356,0.328,0.684,668843
V\xc3\xadctor Caratini,29,279,Maj-NL,Milwaukee,10,36,29,4,9,0,0,1,4,6,0,6,1,0,0,1,0,0,0.31,0.444,0.414,0.858,605170
Dylan Carlson,24,278,Maj-NL,St. Louis,20,64,59,7,15,4,0,0,5,3,0,13,1,0,1,1,1,0,0.254,0.297,0.322,0.619,666185
Kerry Carpenter,25,281,Maj-AL,Detroit,20,75,69,8,15,5,0,4,8,5,0,22,1,0,0,1,0,0,0.217,0.28,0.464,0.744,681481
Matt Carpenter,37,278,Maj-NL,San Diego,21,66,52,6,13,6,0,3,16,10,0,18,1,0,2,1,0,0,0.25,0.369,0.539,0.908,572761
Corbin Carroll,22,279,Maj-NL,Arizona,28,107,97,19,30,8,1,4,9,8,0,24,2,0,0,1,10,2,0.309,0.374,0.536,0.91,682998
Curt Casali,34,278,Maj-NL,Cincinnati,12,29,24,1,5,0,0,0,0,3,0,6,1,1,0,0,0,0,0.208,0.321,0.208,0.53,592200
Triston Casas,23,280,Maj-AL,Boston,25,92,75,13,10,3,0,3,8,16,0,27,0,0,1,1,0,0,0.133,0.283,0.293,0.576,671213
Nick Castellanos,31,278,Maj-NL,Philadelphia,29,122,112,23,35,10,0,4,17,10,0,30,0,0,0,2,0,1,0.313,0.369,0.509,0.878,592206
Harold Castro,29,278,Maj-NL,Colorado,16,44,42,5,9,1,0,0,7,0,0,8,0,0,2,0,0,0,0.214,0.205,0.238,0.443,605612
Rodolfo Castro,24,279,Maj-NL,Pittsburgh,27,91,77,10,22,5,0,3,12,10,0,22,3,0,1,1,1,2,0.286,0.385,0.468,0.852,666801
Willi Castro,26,278,Maj-AL,Minnesota,19,40,34,5,6,2,0,1,4,4,0,10,2,0,0,1,1,1,0.177,0.3,0.324,0.624,650489
Jake Cave,30,279,Maj-NL,Philadelphia,20,70,63,3,14,4,0,1,9,6,0,16,0,0,1,2,3,0,0.222,0.286,0.333,0.619,595909
Yu Chang,27,284,Maj-AL,Boston,17,47,44,5,6,0,0,3,8,1,0,12,1,1,0,1,1,0,0.136,0.174,0.341,0.515,644374
Matt Chapman,30,278,Maj-AL,Toronto,27,114,99,17,38,15,0,5,21,14,1,26,1,0,0,0,1,2,0.384,0.465,0.687,1.152,656305
Michael Chavis,27,279,Maj-NL,Washington,9,21,19,1,5,0,0,0,1,2,0,5,0,0,0,0,0,0,0.263,0.333,0.263,0.597,656308
Jazz Chisholm Jr.,25,278,Maj-NL,Miami,28,115,106,11,26,2,1,5,13,7,0,41,1,1,0,0,11,1,0.245,0.298,0.425,0.723,665862
Ji Man Choi,32,295,Maj-NL,Pittsburgh,9,32,32,3,4,1,0,2,2,0,0,15,0,0,0,1,0,0,0.125,0.125,0.344,0.469,596847
Kody Clemens,27,278,Maj-NL,Philadelphia,11,31,29,4,5,0,0,3,5,2,0,9,0,0,0,0,0,0,0.172,0.226,0.483,0.709,665019
Oscar Col\xc3\xa1s,24,278,Maj-AL,Chicago,25,84,76,8,16,2,0,1,7,5,0,20,1,1,1,1,2,1,0.211,0.265,0.276,0.541,693049
Michael Conforto,30,278,Maj-NL,San Francisco,23,91,78,15,16,1,0,4,10,12,0,30,1,0,0,1,1,0,0.205,0.319,0.372,0.691,624424
William Contreras,25,278,Maj-NL,Milwaukee,22,89,78,8,23,5,0,1,7,11,0,16,0,0,0,5,0,0,0.295,0.382,0.397,0.779,661388
Willson Contreras,31,278,Maj-NL,St. Louis,27,104,91,12,25,6,0,2,11,11,0,19,1,0,1,5,2,1,0.275,0.356,0.407,0.762,575929
Garrett Cooper,32,278,Maj-NL,Miami,24,98,92,5,25,2,1,3,13,4,0,29,1,0,1,4,0,0,0.272,0.306,0.413,0.719,643265
Franchy Cordero,28,280,Maj-AL,New York,18,55,53,6,8,1,0,4,11,2,0,20,0,0,0,0,0,0,0.151,0.182,0.396,0.578,614173
Carlos Correa,28,278,Maj-AL,Minnesota,25,106,94,8,19,3,1,3,10,11,0,23,0,0,1,3,0,0,0.202,0.283,0.351,0.634,621043
Brandon Crawford,36,279,Maj-NL,San Francisco,22,78,71,6,12,1,0,4,10,7,0,22,0,0,0,3,3,0,0.169,0.244,0.352,0.596,543063
