Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,289,Maj-NL,Washington,18,69,61,6,13,3,2,0,5,5,0,16,2,1,0,1,3,1,0.213,0.294,0.328,0.622,682928
Jos\xc3\xa9 Abreu,36,289,Maj-AL,Houston,20,88,83,5,21,3,0,0,9,4,1,20,1,0,0,1,0,0,0.253,0.296,0.289,0.585,547989
Ronald Acuna Jr.,25,289,Maj-NL,Atlanta,20,96,84,19,31,7,0,3,11,11,0,15,1,0,0,2,8,2,0.369,0.448,0.56,1.007,660670
Willy Adames,27,289,Maj-NL,Milwaukee,20,89,75,14,19,4,0,4,12,13,0,20,0,0,1,3,2,1,0.253,0.36,0.467,0.826,642715
Riley Adams,27,302,Maj-NL,Washington,2,9,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.111,0.111,0.111,0.222,656180
Ehire Adrianza,33,298,Maj-NL,Atlanta,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501303
Jes\xc3\xbas Aguilar,33,289,Maj-AL,Oakland,16,57,51,2,12,2,0,1,4,4,1,15,0,0,1,2,0,0,0.235,0.286,0.333,0.619,542583
Nick Ahmed,33,290,Maj-NL,Arizona,12,41,41,4,13,3,0,0,6,0,0,7,0,0,0,0,3,0,0.317,0.317,0.39,0.707,605113
Hanser Alberto,30,296,Maj-AL,Chicago,8,19,19,3,4,0,0,1,4,0,0,2,0,0,0,1,0,0,0.211,0.211,0.368,0.579,593643
Ozzie Albies,26,289,Maj-NL,Atlanta,20,84,79,8,19,2,0,4,16,4,0,14,0,0,1,2,0,0,0.241,0.274,0.418,0.692,645277
Nick Allen,24,297,Maj-AL,Oakland,8,17,16,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0.063,0.118,0.063,0.18,669397
Pete Alonso,28,289,Maj-NL,New York,21,93,82,18,24,1,0,10,23,11,0,20,0,0,0,2,0,0,0.293,0.376,0.671,1.047,624413
Francisco \xc3\x81lvarez,21,289,Maj-NL,New York,7,23,23,1,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0.13,0.13,0.13,0.261,682626
Yordan \xc3\x81lvarez,26,289,Maj-AL,Houston,18,80,65,13,17,3,0,5,23,11,1,21,3,0,1,1,0,0,0.262,0.388,0.539,0.926,670541
Brian Anderson,30,289,Maj-NL,Milwaukee,20,80,69,13,18,3,0,3,15,9,0,22,0,0,2,2,0,1,0.261,0.338,0.435,0.772,605119
Tim Anderson,30,300,Maj-AL,Chicago,11,49,47,9,14,5,0,0,4,2,0,10,0,0,0,0,5,0,0.298,0.327,0.404,0.731,641313
Elvis Andrus,34,289,Maj-AL,Chicago,20,77,69,7,15,3,0,0,6,5,1,14,2,0,1,0,3,1,0.217,0.286,0.261,0.547,462101
Orlando Arcia,28,298,Maj-NL,Atlanta,13,50,45,10,15,2,0,2,7,4,0,10,1,0,0,1,0,0,0.333,0.4,0.511,0.911,606115
Nolan Arenado,32,289,Maj-NL,St. Louis,20,87,79,10,23,3,0,2,13,7,1,15,0,0,1,4,1,0,0.291,0.345,0.405,0.75,571448
Gabriel Arias,23,291,Maj-AL,Cleveland,13,32,29,1,5,1,0,1,1,3,0,14,0,0,0,1,0,1,0.172,0.25,0.31,0.56,672356
Randy Arozarena,28,289,Maj-AL,Tampa Bay,19,84,75,15,25,3,0,4,18,6,0,17,2,0,1,1,3,1,0.333,0.393,0.533,0.926,668227
Luis Arr\xc3\xa1ez,26,291,Maj-NL,Miami,18,71,64,7,28,4,1,1,7,7,1,4,0,0,0,1,1,0,0.438,0.493,0.578,1.071,650333
Christian Arroyo,28,290,Maj-AL,Boston,17,54,51,4,9,3,0,0,3,2,0,13,0,1,0,3,1,0,0.177,0.208,0.235,0.443,624414
Jos\xc3\xa9 Azocar,27,289,Maj-NL,San Diego,18,40,37,6,9,2,0,0,1,1,0,7,0,2,0,0,4,0,0.243,0.263,0.297,0.561,640492
Akil Baddoo,24,289,Maj-AL,Detroit,11,34,29,4,7,1,0,0,0,4,1,6,0,1,0,1,2,0,0.241,0.333,0.276,0.609,668731
Ji Hwan Bae,23,289,Maj-NL,Pittsburgh,19,64,57,11,13,2,0,2,8,5,0,17,1,1,0,1,5,1,0.228,0.302,0.368,0.67,678225
Javier B\xc3\xa1ez,30,289,Maj-AL,Detroit,18,72,65,5,13,3,0,0,8,5,0,13,0,0,1,2,1,0,0.2,0.254,0.246,0.5,595879
Austin Barnes,33,290,Maj-NL,Los Angeles,9,27,25,1,1,0,0,0,0,2,0,5,0,0,0,1,1,0,0.04,0.111,0.04,0.151,605131
Tucker Barnhart,32,290,Maj-NL,Chicago,9,26,23,1,5,0,0,0,1,1,0,8,1,0,1,1,0,0,0.217,0.269,0.217,0.487,571466
Jos\xc3\xa9 Barrero,25,289,Maj-NL,Cincinnati,17,55,49,7,11,2,0,1,9,5,0,14,0,0,1,0,1,1,0.225,0.291,0.327,0.617,676480
Joey Bart,26,289,Maj-NL,San Francisco,9,30,27,4,9,1,0,0,0,1,0,7,2,0,0,0,0,0,0.333,0.4,0.37,0.77,663698
Brett Baty,23,289,Maj-NL,New York,4,14,13,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0.154,0.214,0.154,0.368,683146
Matt Beaty,30,293,Maj-NL,San Francisco,4,5,5,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.4,607461
Josh Bell,30,291,Maj-AL,Cleveland,18,80,68,5,13,6,0,1,8,11,1,18,0,0,1,0,0,1,0.191,0.3,0.324,0.624,605137
Cody Bellinger,27,289,Maj-NL,Chicago,19,84,73,17,22,4,0,5,14,8,0,12,2,0,1,1,3,1,0.301,0.381,0.562,0.943,641355
Brandon Belt,35,289,Maj-AL,Toronto,12,47,43,3,8,4,0,1,5,4,0,21,0,0,0,2,0,0,0.186,0.255,0.349,0.604,474832
Anthony Bemboom,33,301,Maj-AL,Baltimore,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,621532
Andrew Benintendi,28,289,Maj-AL,Chicago,17,76,70,11,20,4,0,0,5,6,1,12,0,0,0,0,2,0,0.286,0.342,0.343,0.685,643217
Will Benson,25,298,Maj-NL,Cincinnati,8,21,20,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0.05,0.095,0.05,0.145,666181
Jon Berti,33,291,Maj-NL,Miami,18,61,58,6,13,2,0,1,6,2,0,12,0,0,1,1,4,0,0.224,0.246,0.31,0.556,542932
Christian Bethancourt,31,289,Maj-AL,Tampa Bay,12,46,41,9,11,3,0,4,7,5,0,10,0,0,0,1,0,0,0.268,0.348,0.634,0.982,542194
Mookie Betts,30,289,Maj-NL,Los Angeles,19,83,69,13,18,6,0,2,6,13,0,18,1,0,0,1,0,1,0.261,0.386,0.435,0.82,605141
Bo Bichette,25,289,Maj-AL,Toronto,20,91,86,12,30,4,0,4,12,4,0,12,1,0,0,1,0,2,0.349,0.385,0.535,0.92,666182
Cavan Biggio,28,289,Maj-AL,Toronto,12,37,33,4,4,0,0,1,1,3,0,14,1,0,0,0,1,0,0.121,0.216,0.212,0.428,624415
