Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,286,Maj-NL,Washington,19,74,66,7,14,3,2,1,8,5,0,17,2,1,0,1,3,1,0.212,0.288,0.364,0.651,682928
Jos\xc3\xa9 Abreu,36,286,Maj-AL,Houston,21,93,88,6,22,3,0,0,10,4,1,21,1,0,0,1,0,0,0.25,0.29,0.284,0.574,547989
Ronald Acuna Jr.,25,286,Maj-NL,Atlanta,21,100,88,19,33,7,0,3,11,11,0,15,1,0,0,2,11,2,0.375,0.45,0.557,1.007,660670
Willy Adames,27,286,Maj-NL,Milwaukee,21,93,79,14,22,4,0,4,12,13,0,20,0,0,1,3,2,1,0.279,0.376,0.481,0.857,642715
Riley Adams,27,286,Maj-NL,Washington,3,14,12,1,2,0,0,0,0,1,0,2,0,1,0,2,0,0,0.167,0.231,0.167,0.398,656180
Ehire Adrianza,33,296,Maj-NL,Atlanta,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501303
Jes\xc3\xbas Aguilar,33,286,Maj-AL,Oakland,17,61,54,3,14,2,0,2,5,4,1,15,1,0,1,2,0,0,0.259,0.317,0.407,0.724,542583
Nick Ahmed,33,286,Maj-NL,Arizona,13,42,42,4,13,3,0,0,6,0,0,7,0,0,0,0,3,0,0.31,0.31,0.381,0.691,605113
Hanser Alberto,30,294,Maj-AL,Chicago,8,19,19,3,4,0,0,1,4,0,0,2,0,0,0,1,0,0,0.211,0.211,0.368,0.579,593643
Ozzie Albies,26,286,Maj-NL,Atlanta,21,88,83,9,21,2,0,5,18,4,0,15,0,0,1,2,0,0,0.253,0.284,0.458,0.742,645277
Nick Allen,24,295,Maj-AL,Oakland,8,17,16,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0.063,0.118,0.063,0.18,669397
Pete Alonso,28,286,Maj-NL,New York,22,97,86,18,24,1,0,10,23,11,0,22,0,0,0,2,0,0,0.279,0.361,0.64,1.0,624413
Francisco \xc3\x81lvarez,21,287,Maj-NL,New York,7,23,23,1,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0.13,0.13,0.13,0.261,682626
Yordan \xc3\x81lvarez,26,286,Maj-AL,Houston,19,85,70,14,18,3,0,6,25,11,1,22,3,0,1,1,0,0,0.257,0.377,0.557,0.934,670541
Brian Anderson,30,286,Maj-NL,Milwaukee,21,84,72,13,19,4,0,3,16,10,0,23,0,0,2,2,0,1,0.264,0.345,0.444,0.79,605119
Tim Anderson,30,298,Maj-AL,Chicago,11,49,47,9,14,5,0,0,4,2,0,10,0,0,0,0,5,0,0.298,0.327,0.404,0.731,641313
Elvis Andrus,34,286,Maj-AL,Chicago,21,82,74,7,16,3,0,0,6,5,1,15,2,0,1,0,3,1,0.216,0.281,0.257,0.537,462101
Orlando Arcia,28,296,Maj-NL,Atlanta,13,50,45,10,15,2,0,2,7,4,0,10,1,0,0,1,0,0,0.333,0.4,0.511,0.911,606115
Nolan Arenado,32,286,Maj-NL,St. Louis,21,91,83,10,24,3,0,2,14,7,1,18,0,0,1,4,1,0,0.289,0.341,0.398,0.738,571448
Gabriel Arias,23,286,Maj-AL,Cleveland,14,36,32,1,6,1,0,1,1,4,0,15,0,0,0,1,0,1,0.188,0.278,0.313,0.59,672356
