Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,131,Maj-NL,Washington,146,590,539,81,133,27,6,18,63,32,2,113,13,3,3,7,43,4,0.247,0.303,0.419,0.723,682928
Jos\xc3\xa9 Abreu,36,131,Maj-AL,Houston,135,569,516,58,121,21,0,17,84,41,1,125,6,0,6,15,0,1,0.235,0.295,0.374,0.669,547989
Wilyer Abreu,24,131,Maj-AL,Boston,22,65,58,9,21,5,0,2,11,7,0,16,0,0,0,0,3,1,0.362,0.431,0.552,0.983,677800
Ronald Acuna Jr.,25,131,Maj-NL,Atlanta,153,714,625,143,210,34,4,40,101,78,3,81,8,0,3,15,67,13,0.336,0.415,0.595,1.01,660670
Willy Adames,27,131,Maj-NL,Milwaukee,144,618,535,73,114,26,2,24,78,69,1,159,6,0,6,11,5,3,0.213,0.307,0.404,0.711,642715
Jordyn Adams,23,139,Maj-AL,Los Angeles,17,40,39,1,5,0,0,0,1,0,0,16,0,0,1,0,1,2,0.128,0.125,0.128,0.253,677941
Riley Adams,27,149,Maj-NL,Washington,44,158,143,8,39,13,2,4,21,11,0,45,2,1,1,5,0,0,0.273,0.331,0.476,0.807,656180
Jo Adell,24,131,Maj-AL,Los Angeles,11,39,35,6,8,3,1,3,6,4,0,16,0,0,0,1,0,0,0.229,0.308,0.629,0.936,666176
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,150,Maj-NL,Arizona,72,210,198,14,42,10,1,2,17,12,0,52,0,0,0,0,5,1,0.212,0.257,0.303,0.56,605113
Hanser Alberto,30,247,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,131,Maj-NL,Atlanta,142,631,571,90,156,28,4,32,104,42,2,102,8,0,8,8,13,0,0.273,0.328,0.504,0.832,645277
Jorge Alfaro,30,186,"Maj-AL,Maj-NL","Boston,Colorado",18,52,48,2,7,4,0,1,4,2,0,15,2,0,0,3,0,0,0.146,0.212,0.292,0.503,595751
Greg Allen,30,166,Maj-AL,New York,22,28,23,6,5,1,1,1,1,2,0,10,2,1,0,0,3,1,0.217,0.333,0.478,0.812,656185
