Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,186,Maj-NL,Washington,100,389,358,54,92,19,4,10,43,18,0,81,9,3,1,5,25,2,0.257,0.308,0.416,0.725,682928
Jos\xc3\xa9 Abreu,36,186,Maj-AL,Houston,105,441,402,41,97,16,0,10,56,31,1,99,3,0,5,12,0,1,0.241,0.297,0.356,0.653,547989
Ronald Acuna Jr.,25,186,Maj-NL,Atlanta,106,486,421,97,141,27,1,25,64,58,2,59,5,0,2,9,50,9,0.335,0.42,0.582,1.002,660670
Willy Adames,27,186,Maj-NL,Milwaukee,99,425,372,46,76,17,0,17,48,42,0,111,4,0,5,9,4,3,0.204,0.288,0.387,0.676,642715
Jordyn Adams,23,186,Maj-AL,Los Angeles,1,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,677941
Riley Adams,27,186,Maj-NL,Washington,27,103,94,7,28,8,2,4,15,7,0,27,1,1,0,5,0,0,0.298,0.353,0.553,0.906,656180
Jo Adell,24,211,Maj-AL,Los Angeles,5,14,13,2,3,1,1,1,3,1,0,6,0,0,0,0,0,0,0.231,0.286,0.692,0.978,666176
Ehire Adrianza,33,279,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,253,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,194,Maj-NL,Arizona,52,153,145,13,33,9,0,2,14,8,0,37,0,0,0,0,5,1,0.228,0.268,0.331,0.599,605113
Hanser Alberto,30,249,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,186,Maj-NL,Atlanta,106,455,407,64,105,19,4,24,76,32,2,72,7,0,7,6,7,0,0.258,0.318,0.501,0.819,645277
Jorge Alfaro,30,188,"Maj-AL,Maj-NL","Boston,Colorado",18,52,48,2,7,4,0,1,4,2,0,15,2,0,0,3,0,0,0.146,0.212,0.292,0.503,595751
Greg Allen,30,186,Maj-AL,New York,15,22,18,5,3,0,1,1,1,2,0,8,1,1,0,0,2,1,0.167,0.286,0.444,0.73,656185
